"","logFC","logCPM","F","PValue","FDR"
"MURC",-0.976091385744455,3.96092418652919,7.24749954057211,0.0073652619093131,0.012467202282721
"STOM",-0.824579771088471,4.24892995920334,7.24076344981827,0.00737204465695916,0.0124774497802413
"LGALS8",0.393435489032442,5.18343694162031,7.24609573259315,0.0073814929114245,0.0124922062716081
"TGIF1",-1.07348556807896,3.41275204689432,7.23518071859471,0.00738303036131377,0.0124935731724515
"SAAL1",-0.635953094194591,4.19172417553953,7.23547174132578,0.00739692114977857,0.0125158420719716
"RTFDC1",-0.499263800257766,4.82569997711487,7.23236667931664,0.00742644523858151,0.0125645560316746
"TMPRSS4",-2.26273478386504,2.45142949775306,7.22353187314404,0.00743920489806532,0.0125848999856599
"STIP1",0.36727886514942,5.52818041462511,7.23389799895089,0.00744955678521621,0.0126011670944473
"ZNF738",-0.774779089862785,4.01544938765639,7.2212132378787,0.00745040977668433,0.0126013648860735
"WFDC3",-1.145556628719,3.25252517796229,7.21324177900149,0.00747946641797103,0.0126492606021598
"C9orf135",-2.91651364661009,2.23713860641913,7.21330327101797,0.00748118964727469,0.0126505518740981
"C5orf63",-1.0964209246773,3.18985592575092,7.21243627779778,0.0074817078110539,0.0126505518740981
"DCLRE1A",0.77597749195078,3.09011613584262,7.20763793535076,0.00749212253498372,0.012666910705009
"SHC3",-0.315321563363858,7.36857972214326,7.22352109136773,0.00749378049043428,0.0126684627230409
"KIAA0895L",-0.428205664673715,5.31817890363761,7.21804756522827,0.00749566334248296,0.0126703945915589
"LRRC40",0.314104674354271,5.74049175546406,7.22073719441207,0.00750204538850743,0.0126799306003798
"CCL5",-2.1853625897444,2.39534681952523,7.20813974938856,0.00751480175339257,0.0127002375141245
"HIST1H2BK",1.44151013289632,1.64194477012507,7.33526764730425,0.00752754440829196,0.0127200460393142
"CCNL2",-0.325236156180079,6.08626720877848,7.21791989781815,0.00752805009599102,0.0127200460393142
"ZNF35",-0.753113419585115,3.83693314453705,7.20128424139644,0.0075288167464797,0.0127200460393142
"SNAI3",0.437514837530933,5.17799492543793,7.20742232427649,0.00752949454219685,0.0127200460393142
"WIZ",0.602549894718437,3.58242887429198,7.19607687675621,0.00754579680977989,0.0127463287008813
"ATG13",0.306459096088549,5.86484087366953,7.19766104661006,0.00760521482652419,0.0128454299358814
"MAFG",0.518923078748711,4.11458548917077,7.18781172430695,0.00760656119638987,0.0128464365869779
"CTIF",-0.274773558817947,6.96115594399394,7.19865571735902,0.00761358977350463,0.0128570385601104
"MRC2",-0.662222722232273,4.46416090622034,7.18607187776936,0.00761550093662104,0.0128589975377209
"ERLIN1",-0.523621178343028,4.71004515006645,7.18033450556761,0.00763502110312422,0.0128906865173064
"GALK1",0.733384359370707,2.98644211159434,7.17102516400377,0.00763754845167416,0.0128936820326064
"CDC25C",-1.16857119094445,3.36569431856193,7.17398062648792,0.00764739176686138,0.0129090265281667
"FAM161A",-0.535028705631457,4.71100108228392,7.17578773346868,0.00765836528406935,0.0129262756248908
"RRBP1",-0.5478025530845,4.96002611837623,7.17302070645301,0.00769483933187639,0.0129865584938608
"MAP4K2",0.399156691753146,4.81228728639033,7.16789671831504,0.0077092483746506,0.0130095941029096
"KIAA1377",-0.30863395204006,7.04599553477697,7.16845912191805,0.00772545344438195,0.0130344101229684
"SLC6A12",-1.60063030159106,3.43085021339731,7.14943858970517,0.00772547660734584,0.0130344101229684
"SEZ6L",0.301922542138338,8.18884326421094,7.17484855217168,0.00774787870767766,0.0130709187500435
"ITIH6",-1.80392532280378,2.68548374109884,7.14815346264052,0.0077539012765333,0.0130797901127451
"FAH",-1.12739616742382,3.28160562458786,7.14669256875869,0.0077602356256087,0.013089185606938
"GUCD1",0.639587039096112,3.22980601830988,7.14276191929444,0.00776447898502964,0.013095052726205
