"","logFC","logCPM","F","PValue","FDR"
"WASF1",-0.963971912253344,7.71577508098958,118.488142267843,2.84298657420013e-24,4.48176152396927e-23
"CHCHD3",0.706948857874095,8.01301849151191,118.645257188663,3.37847308659484e-24,5.32101740961395e-23
"PCGF5",0.774946979154315,7.29643900938061,118.277896679855,3.68062925602668e-24,5.79157838815962e-23
"FOCAD",0.714795266583905,8.31367462063124,118.37097293469,3.69534244086429e-24,5.80939050391153e-23
"UMAD1",0.754108772257483,7.19159975530524,117.827110019191,3.77835187852613e-24,5.93443891379517e-23
"PARP8",0.770157293343512,7.40263568791426,117.452310605976,4.04263768348889e-24,6.34371742816955e-23
"B3GNT2",-1.91603509644121,4.56977615491084,114.359839822712,4.07807985654359e-24,6.39347318168739e-23
"PRKCB",-0.967318210275024,9.57925604054697,118.127093433681,4.08513719306043e-24,6.39867783579089e-23
"SYNDIG1",-1.14600140670023,7.68602669398335,119.078697212424,4.09943811746516e-24,6.41215504513406e-23
"TRIO",0.714669162001344,9.00139397289667,118.12572531181,4.10123234487254e-24,6.41215504513406e-23
"EAF2",1.12150290164724,4.84025967883354,115.390902050826,4.60591265351991e-24,7.19463728360045e-23
"SVIL",1.25266950728726,5.84220867826978,118.353887576532,4.81654955306934e-24,7.51680294881924e-23
"USP13",0.901071513315802,5.73811559016675,115.865887989232,4.99480814632549e-24,7.78789758334175e-23
"MRRF",0.891974110278311,5.48624068130287,115.644814507866,5.09882435559749e-24,7.94284558396989e-23
"NUBPL",0.797239221144665,6.80149210180506,116.593040341936,5.1924970823625e-24,8.08141364091328e-23
"CCDC30",0.838054759424938,6.67545057087499,115.857357917406,5.29172532997793e-24,8.22836854216368e-23
"KIAA1841",0.888913822366481,6.17583431044122,115.498022917531,5.40561307309822e-24,8.39783083588398e-23
"PCCA",0.69638941404045,7.80554282616651,116.918866974473,5.89150177866649e-24,9.14437991394109e-23
"PTN",-1.65281260601418,7.69973997135001,121.169551476077,6.14708029631052e-24,9.53242886529312e-23
"NUP93",0.810765414865468,6.0953332647026,116.081857867734,6.30019938524563e-24,9.76103289370183e-23
"MAST4",0.909692707755669,8.87008380505776,119.340927264266,7.72353868079047e-24,1.1955423346757e-22
"RGMA",-1.91094340234709,5.75405034485457,117.845231210378,8.10228178243014e-24,1.2530358095321e-22
"MYH10",0.761474320132017,7.83826103936438,115.948415332341,8.37477438592621e-24,1.29400846107452e-22
"CBLN2",-1.72482108492937,7.39746878483624,118.372577749912,8.40540582928786e-24,1.29757031377284e-22
"CFAP44",-1.31146756640703,5.4308998683822,114.067870479334,8.73802846729495e-24,1.34770312937018e-22
"NDUFS1",0.690664883528534,7.23533692445098,115.950693724311,9.00605578025533e-24,1.38779185380712e-22
"CDK8",0.718343924259834,7.19286992213251,115.665219164445,9.07792173071262e-24,1.39760809379317e-22
"SMCO4",1.54907402602604,3.2678912573107,111.949899004412,9.88938938577339e-24,1.52117112564636e-22
"RGS6",-1.47199474515852,8.72010396459521,120.377401015441,1.04474415499838e-23,1.60556731899212e-22
"FAM126A",-1.9386037127637,5.69711697093718,118.708609628801,1.11034629937455e-23,1.70355642868271e-22
"PPAPDC1B",1.21805848383584,4.20097665012731,112.00485779388,1.11049589626747e-23,1.70355642868271e-22
"C7orf72",2.35707290368664,2.6307639232584,114.325876096479,1.1387465591548e-23,1.74533044697674e-22
"RAPGEFL1",0.76417714606364,6.88854926168498,114.428476469424,1.14373133497101e-23,1.75140254514344e-22
"CASC1",1.12341295305056,4.62725440968723,111.716585840454,1.22928326275011e-23,1.88072649314404e-22
"S100A6",-1.65942933491789,5.89219487075104,117.414355772165,1.23581485895696e-23,1.88903128440563e-22
"KCNK12",1.19567112401904,4.9237204953051,112.43190161263,1.27560452841106e-23,1.94811324945561e-22
"TBC1D9",0.868291696720098,6.43326781271837,114.176133814526,1.28285797500139e-23,1.95744461069731e-22
"BIVM",1.25975791477806,4.34219894062725,111.781206940469,1.31557599687022e-23,2.00557979220109e-22
"TCF4",0.785474434673458,9.98633594035973,115.070784576762,1.320601318338e-23,2.0114496948351e-22
"SPIN1",0.674253132577226,7.8899952555654,114.970638491087,1.382182621117e-23,2.10337479764649e-22
"ASCC1",0.792976948188019,6.66917086269485,114.063314053575,1.41309796645615e-23,2.14851129535783e-22
"MAP9",0.872612906788272,6.25397484728887,113.811184807917,1.4367247594949e-23,2.18249581921497e-22
"ANKRD16",1.05883137648601,4.91204485544443,111.962606559484,1.45019428339815e-23,2.20100408969649e-22
"KLHL13",1.12443354941843,5.4002580890145,114.093184245256,1.47642165175031e-23,2.23882539220243e-22
"FAAH2",0.925394050538441,5.85849054141082,112.124416786959,1.54281502426522e-23,2.33743302791332e-22
"GREM2",1.31987527550227,5.39615577535297,113.893637672543,1.5858957343124e-23,2.40057780472399e-22
"ANKRD30BL",0.855629581859613,8.33752796645246,113.257791043442,1.69691280850151e-23,2.56635576692102e-22
"EML5",0.85687124122331,6.82456605640698,112.881038766621,1.75434593493881e-23,2.65087399877779e-22
"TRIB2",-1.58251583284292,5.34948563231638,113.071318720766,1.85253937868664e-23,2.79677902672973e-22
"FAM222A",1.4264511428787,4.28104923106852,110.633612255565,1.86856091841669e-23,2.81848131482764e-22
"PDE10A",0.880115602561261,8.80566130184051,114.864545393681,1.88204386946919e-23,2.83631963427047e-22
"RFTN1",-1.55632085754287,6.48018797465762,116.779728909517,1.97002216700923e-23,2.96629547046596e-22
"TESPA1",-2.06323745584609,6.56143543864981,115.570704766383,2.07128077278515e-23,3.11602168981387e-22
"RIC8B",0.72366172185271,6.78380428497213,113.2025650433,2.12920958937052e-23,3.20035717032689e-22
"ZSWIM5",0.757465135606692,7.42814120200461,112.889792702429,2.13527627673285e-23,3.20666051383039e-22
"PIP5KL1",2.10605500638701,2.79124373384772,110.881296140422,2.29185760067553e-23,3.43879072073314e-22
"TBC1D31",0.960403098154736,5.27724293721181,110.839445048394,2.52501000299933e-23,3.78530396246484e-22
"CRLF3",0.698063880457589,7.64155088653498,112.571718654807,2.55546647826288e-23,3.82761033314616e-22
"MFN1",0.76120339277792,6.51327225303259,112.470462904524,2.56736605932947e-23,3.84207228459096e-22
"TMOD1",-1.58182169018631,5.51661490849679,112.921527765774,2.74832553521354e-23,4.10928673911404e-22
"CCK",-1.77359415501441,9.46733804040662,117.685507222958,2.7517468196092e-23,4.11081200276697e-22
"HERC6",1.02327396141264,5.13008713634265,111.129721510877,2.82015295103285e-23,4.20802499447293e-22
"TUBA1A",-1.02716229519973,8.50754522054555,113.674584741889,2.82173638648068e-23,4.20802499447293e-22
"C3orf70",-1.42783095467922,5.52808542461277,111.305551039547,2.90806912539235e-23,4.33299768726868e-22
"RECK",0.801050575135078,6.50634685735951,111.924588519963,3.03626738605317e-23,4.52007805645481e-22
"PTPRF",-1.15846433383478,6.37418882215062,111.936720607402,3.13584955125145e-23,4.66426970611857e-22
"NELL2",-1.08334824899629,8.93237041625949,113.893975879501,3.34874808337196e-23,4.97661173501111e-22
"PELI2",-1.80630635699781,5.94766041995785,114.772519548069,3.49248502472924e-23,5.18571930818426e-22
"DBI",-1.43602006194546,5.62616453690831,111.485622777904,3.63687382697955e-23,5.39543153534575e-22
"MAK",0.959590153732193,6.48099282046336,111.437051937974,3.72505222660476e-23,5.52146269432671e-22
"ROBO2",0.996101887776546,11.6421280149381,115.211071032844,3.78527189625596e-23,5.6058697979154e-22
"STAU2",0.663822769390047,7.70343175218014,111.977240648859,4.43053788606203e-23,6.55581751161468e-22
"SYBU",0.79918620619085,7.39563090805528,111.33560782835,4.47370881963945e-23,6.61398056927698e-22
"ACTN2",-1.44081840776234,5.82552082285072,112.228111135087,4.80766799725931e-23,7.1015768863744e-22
"ARL6",0.855367375364171,5.99245484398719,110.242573265046,4.91166036519186e-23,7.24893322862798e-22
"PFKL",-1.35233287154556,5.88351598177816,114.026820069887,4.97459706637454e-23,7.33549541570475e-22
"PAH",1.69815898876003,3.78496227680699,108.670940377273,5.09967462412031e-23,7.51346209681064e-22
"MGST1",-1.47780314344519,6.43284140791205,112.226472600204,5.34961968864075e-23,7.87493457175663e-22
"RP11-111M22.2",1.04574638582029,4.86532917822755,108.446615963325,5.51033922529722e-23,8.104553912121e-22
"CCDC84",0.789178922137575,6.16763518304674,109.865398326854,5.85711269987332e-23,8.6071905083117e-22
"TLE4",-1.38114651070922,7.82553604882909,115.548491002009,6.17150348803933e-23,9.06141850044883e-22
"PEAK1",-0.958432979471245,7.84549759608042,111.053546552257,6.18883427963605e-23,9.07907822342496e-22
"H2AFY2",0.959851634168038,5.18210503962972,108.195623472272,6.39799512642513e-23,9.37788326749985e-22
