"","logFC","logCPM","F","PValue","FDR"
"FGFR3",6.1127330178473,5.9350867782611,3538.95922086222,6.07081480263485e-206,1.03932349421109e-201
"GPR98",5.30771230913538,8.4539644587827,4706.32922901758,4.93430867101106e-194,4.22376822238547e-190
"AGT",5.58453315004317,4.96474098517463,2249.80728284484,2.52478290724365e-188,1.44080944573371e-184
"PRODH",5.47669733597046,5.16394608061945,2756.79532845112,5.31986559604827e-187,2.27690247510866e-183
"GFAP",5.81264497551981,5.52994874377334,2926.72649790317,8.56515119016044e-185,2.93270776751094e-181
"SLCO1C1",5.29990381881637,5.42371192633424,2321.75236452659,6.93903838012605e-183,1.9799389511293e-179
"AQP4",5.48853391975524,5.75747831681154,2568.66812554763,2.82411563307248e-181,6.9069799483144e-178
"GJA1",5.88368142301544,5.49580133561396,2240.95536274736,4.12880830411548e-180,8.83564977080713e-177
"ACSS1",4.95788515311674,5.57010902819497,2456.47881596082,4.56008565815897e-176,8.67429627418684e-173
"SLC25A18",4.9382693265049,5.40863119724489,2319.12480435764,1.4162259085111e-173,2.34470946277286e-170
"EMX2",6.22521501993976,4.20727127447017,1814.57584630804,1.50653061276293e-173,2.34470946277286e-170
"SLC1A2",4.56626079227954,10.0853625483258,3891.50148193998,1.6817664429387e-173,2.39932012525921e-170
"MLC1",5.29626623236496,4.7306657463399,2111.59939951837,1.10582303098852e-171,1.4562838685018e-168
"COL5A3",5.01384059759731,7.28030776268762,3213.1805849455,2.03977619753432e-169,2.49435489298483e-166
"ALDH1L1",5.21793627567163,4.59610677654256,1697.21629302521,1.73243166563864e-165,1.97728200771557e-162
"ATP1A2",4.83110590138328,7.17774891935368,2318.96197734666,1.67791692741058e-159,1.79537111232932e-156
"ETNPPL",5.8567037332186,4.41044295464418,1628.29027717723,4.30092491902717e-159,4.33128438904384e-156
"PRDM16",4.9273309140144,4.7099958670956,1599.029895663,2.4661183248331e-157,2.34555254006348e-154
"GRIN2C",5.10496061614586,4.34712963618281,1525.52744324499,3.27304634701467e-154,2.94918702425743e-151
"F3",5.18510379348863,5.18557680495566,1665.78197506559,1.08903009224094e-152,9.32209758958249e-150
"NDRG2",4.68157204367405,7.03448805439002,2589.73592196953,1.96800645853847e-151,1.60439383667517e-148
"SFXN5",3.12643802927708,7.39437405114058,1873.98463239494,2.7828769878629e-151,2.16558427419149e-148
"MSI2",3.01449805281679,8.27625062331505,1914.13450022847,3.64939809508295e-150,2.71642153860088e-147
"OAF",4.98310253172016,4.34733965349897,1412.99086100243,6.8168620232021e-149,4.86269490988417e-146
"SLC1A3",5.17906528869386,8.92540240370569,2621.87772711458,1.19454895389948e-148,8.18027123630366e-146
"FAM189A2",5.39910185449384,4.98026545117523,1641.09947089289,2.80929479003264e-148,1.84981256943688e-145
"STON2",4.42749708965649,5.23479516778734,1556.5004994535,8.57534504416018e-147,5.43740396874156e-144
"MMD2",4.3258437939494,7.18451102262397,2059.78909270906,2.81015070500006e-146,1.71820643105718e-143
"RAPGEF3",4.4554475801165,5.05032055333912,1588.49662357999,1.75018840665844e-145,1.03321467317215e-142
"PLXNB1",4.52670714922299,5.14059515097789,1513.18784252561,2.75985921106205e-145,1.57495965644608e-142
"RGS20",4.32311686939585,5.68502714054247,1700.35809368335,6.86556574626401e-145,3.79156405083999e-142
"GPR37L1",4.50145818629212,5.66327942808129,1513.44932104558,5.03489023233227e-144,2.69366627429776e-141
"ZNF98",4.725706152565,6.77949540636275,1926.12810281673,3.7640672221146e-143,1.95275244977582e-140
"NCAN",3.27040041575109,6.89648484459609,1620.71397824251,4.76163228144425e-143,2.39762190171546e-140
"RANBP3L",4.70376393348491,5.56059443590585,1595.33412735778,2.0840162945224e-139,1.01938168463496e-136
"EDNRB",5.09019317934916,4.46930667892637,1189.21409507879,3.76369434102736e-139,1.78984575328857e-136
"PON2",4.27758370026892,6.06273172350282,1473.09664465186,5.13448109592772e-139,2.37573828006169e-136
"EZR",4.54449467180548,4.48696229498098,1317.91190726866,1.00742183599526e-138,4.53870048216811e-136
"PAMR1",4.59553922238427,5.93297483481741,1608.38124489811,1.28823721808911e-137,5.65503107017577e-135
"PSD2",3.92873866895921,5.09033662865616,1334.78987816424,5.35523541261425e-137,2.2920407565989e-134
"SDC4",5.28938172512907,3.85061026957556,1134.44882803493,2.2239763864231e-135,9.28645749647888e-133
"HEPACAM",4.12378328581592,5.76508678836738,1360.27575295128,4.42304729639412e-135,1.80291832653017e-132
"GLI3",4.57123311863545,5.12524753909425,1406.71038539394,1.94587578675882e-134,7.7473008068165e-132
"GRAMD3",3.90605116775794,6.52804086956566,1539.84002152726,2.17743432290337e-134,8.47219900184219e-132
"GLUL",4.17723105245293,7.49815320206194,1824.79200108472,5.60903591025087e-131,2.13392655074433e-128
"LRIG1",3.75045767838867,6.02451742329455,1474.19426365516,1.00963903750531e-130,3.75761311349803e-128
"NHSL1",4.08202045108494,6.41491742847837,1573.786150371,7.06750185095443e-130,2.5743751423051e-127
"MT2A",4.68963219293218,7.3209080161594,1567.35736605528,7.48563520026121e-130,2.66987655475983e-127
"PAPLN",5.44913941063944,3.70417499281329,1094.81005349522,1.12992634635399e-129,3.9478242958327e-127
"SLC14A1",5.61593303044059,3.58989489079555,1080.71727903672,1.13943686798489e-128,3.90143183598027e-126
"ACACB",3.94110056578902,5.19623162207215,1223.635636998,4.95623298907469e-128,1.66373938770507e-125
"NKAIN3",3.67422514849457,8.59013498387746,1642.53601194686,1.89553316306036e-126,6.24067841376795e-124
"APOE",4.58784833358088,7.56998240508126,1543.47218647172,2.86288959030654e-126,9.24767354453734e-124
"ATP13A4",3.95399767133181,5.74989686235217,1255.36978126291,8.67316460367895e-126,2.74971440768488e-123
"TTYH1",3.22773085914229,6.86638904485167,1378.063056212,2.63293293902839e-125,8.19560216657563e-123
"KCNJ10",4.44908480817448,5.00210955765005,1034.96190943816,7.44417713351237e-125,2.27579129510235e-122
"BMPR1B",4.49743572544505,6.10125971660223,1403.63797533307,1.06420703973105e-124,3.19635517898167e-122
"PTGDS",4.15979437805143,8.96467411632334,1708.410861261,2.17118807090171e-124,6.40874823686848e-122
"ACSBG1",4.56942905674935,5.481581067249,1275.09128946166,2.87148068319773e-124,8.33216089768562e-122
"SLC4A4",3.77728221389937,7.7648990768689,1600.49821990244,5.80911536054359e-124,1.65753424954177e-121
"CST3",3.85117812837422,7.63511590719854,1494.62025077399,6.07645228062295e-121,1.70539119744696e-118
"ZNRF3",3.62713772198629,5.46753443351851,1092.10909495543,1.27105981292325e-120,3.50976516084615e-118
"CACHD1",3.22568472809628,6.16787295322831,1123.29335491969,1.60397503866104e-120,4.35873851775827e-118
"NFATC4",5.30656414871897,3.09625583125781,911.320768238244,6.59446020393918e-120,1.76401810455373e-117
"HIF3A",4.47809379936317,5.54457145714098,1198.5199952508,1.86748154693037e-119,4.91865908976121e-117
"MT1G",5.22734214523041,3.51526040925662,984.667603631185,2.61370539651915e-119,6.779793392183e-117
"GPRC5B",3.19007375482102,6.78034907841013,1128.97196129586,5.484240202487e-119,1.4013461532325e-116
"DAAM2",4.04207242849239,6.59591576128183,1231.57150079951,1.16849579476016e-116,2.94186000092557e-114
"ITGA7",3.80648616934862,5.16841297522619,1092.77140296754,4.93139248983669e-116,1.2235570931305e-113
"CDC42EP4",4.18289661652868,4.16800045298188,943.720066592679,1.4621757701379e-115,3.57606416925155e-113
"PREX2",3.57328107596953,7.71266479839648,1307.42072306908,4.79202583621654e-115,1.15548566642292e-112
"ITPKB",3.81966203138692,5.32978350959648,1058.22832851995,5.60969356968233e-114,1.33386047101335e-111
"RFX4",3.97499908047094,6.56417754086271,1197.13101737174,1.47555398762454e-113,3.46047729700439e-111
"LCNL1",4.43938203421596,4.58516793832185,1055.69806613367,2.35696806089023e-113,5.45287745978928e-111
"HPSE2",3.91120618101491,7.5806996686816,1190.30506505645,9.60266442284633e-113,2.19196819892172e-110
"NKAIN4",4.44607201811344,4.5417305598874,870.671705723352,3.19560778785231e-112,7.19852701684625e-110
"SLC39A12",4.64637199471011,4.42415518814802,947.463721839039,7.54525983487053e-112,1.67759543341537e-109
"PBXIP1",4.02472513254567,4.07094808072771,878.385365452335,1.24607233213328e-111,2.73496901616945e-109
"GPR125",3.43505823980618,5.26149225616074,912.737577598317,1.54632905542293e-110,3.35103207960006e-108
"PHF21B",3.53693159695261,5.27714168523279,913.449243694373,2.52528621575561e-110,5.404112501717e-108
"ID4",4.99827070624798,3.56350653423454,838.714609374326,9.47608577998757e-110,2.00284677226404e-107
"DCLK2",2.33231688442644,8.11609905865481,1018.17176240038,1.03446588455821e-109,2.15976291995567e-107
"FBXL7",3.41157708256973,8.59758989984263,1230.46941665683,1.85459785150649e-108,3.82538737563749e-106
"GLUD1",2.5287027123523,6.84520757805217,995.886771322931,4.06054359999181e-108,8.27577457522139e-106
"SLC7A10",5.01512060925385,3.48049272823134,799.633495215735,1.21280078170402e-107,2.4427234567968e-105
"GPR56",3.76358720224854,5.88596955743643,1099.659534744,1.9960613250669e-107,3.9735546378076e-105
"AEBP1",5.15800908634684,3.43591498965395,828.831350971611,2.90165413789971e-107,5.70992170584402e-105
"ZFHX4",3.74987683907608,6.27861195081809,981.548951177962,5.28890881305223e-107,1.02893316908471e-104
"SPON1",3.74311468165429,6.18787829607568,1017.42633159772,5.05105824935096e-106,9.71619294706612e-104
"ALDH1A1",3.97260553783419,5.73232809654941,1014.76510132879,9.48649180896039e-106,1.80454155299335e-103
"ACOT11",3.34097609326348,6.22011381933135,991.924433416889,1.0369920237423e-105,1.95091246664485e-103
"FKBP10",4.76207415659905,3.40570848773084,751.069896078624,1.34786535822731e-104,2.50820162313605e-102
"GLIS3",3.61684252861446,6.93235952617757,1081.8190447044,2.99950011894592e-104,5.52166043401657e-102
"ARHGEF26",4.06280954058725,5.16006847194899,900.628123756112,4.37308801010181e-104,7.9646028439301e-102
"PPAP2B",3.60946020313873,6.36655345810061,1029.72459683449,4.72491910763893e-104,8.51480159187142e-102
"ANGPTL4",4.95464167957293,4.34370204613246,881.523250249517,7.24820765979645e-104,1.2925970326637e-101
"ANKDD1A",2.92719867954326,5.73352690475702,845.474401871438,1.07034527739382e-103,1.88910424216312e-101
"MT1E",4.23814531376684,5.07889104747699,859.209105948186,1.60673308945801e-103,2.8068643358695e-101
"MRVI1",4.97062151628491,3.79277808374046,756.568016682045,5.21853546781563e-103,9.02437648575794e-101
"SLC7A11",4.39305614692179,5.72704537125332,930.174699628492,1.037818207045e-102,1.77674477046104e-100
"SLC13A5",4.76988505361588,3.25300799404183,738.100957676286,1.25399567552209e-102,2.12558474900378e-100
"STK33",3.407276063618,5.3940649769335,798.668572293368,3.11591290436263e-101,5.22984597281257e-99
"S100A1",4.04450408969014,4.71473297974382,777.394985485677,7.30429811274652e-101,1.21407362806039e-98
"SOX9",4.03626012294306,4.2892998905781,761.608233419933,7.50578212655353e-101,1.23556721160189e-98
"GPC5",3.93684847910573,9.81391694262062,1091.99373248947,2.23244432438772e-100,3.63994731747788e-98
"PPP1R3C",4.83275083183967,4.23655745794137,765.897381379608,6.36212782105361e-100,1.02754366317394e-97
"LRRC16A",2.40158139226653,7.89088408226187,840.922496778015,1.0844389885241e-99,1.73510238163857e-97
"ATP1B2",3.39196563876547,6.53149506371319,944.434610898453,2.62643247570197e-99,4.16338185037201e-97
"PDGFRB",4.15884020184405,5.00007261706328,755.68857358011,5.1759046632876e-99,8.12949429683337e-97
"EFEMP1",4.47340860237793,4.14281138411837,734.545346826037,6.20905282433252e-99,9.66354403205206e-97
"MTSS1L",2.62015934696614,6.47219270826958,807.101606721859,8.16759877795896e-99,1.25972334305097e-96
"NTM",2.15118728623406,10.7259204812227,844.596375090549,3.0313458806405e-98,4.63362870326477e-96
"PITPNC1",2.85021823081527,9.05311191225238,1033.58537337857,4.64259239580443e-98,7.033732904086e-96
"TSC22D4",3.29772632523558,5.85063759555854,791.392425631705,1.91952702185997e-97,2.88265812405637e-95
"TNIK",2.209815517226,8.95226368604599,829.06267462172,4.12729030263433e-97,6.14427912879127e-95
"AHCYL2",2.1966993808639,7.90810650333722,815.518901843995,4.27035626621868e-97,6.30245683428137e-95
"MT1M",4.53406487665536,4.19248162851491,677.039758937981,1.13157615875024e-95,1.65577639639351e-93
"ECHDC2",2.76032468146544,6.03894690109503,760.201329645968,1.42027077582553e-95,2.06059624424857e-93
"EMID1",3.1497140376255,5.23379074542097,723.901103013343,3.39189834621124e-95,4.87977308295264e-93
"SNTA1",2.88241549535161,5.39055642804402,737.462993324924,7.23684320977573e-95,1.032456297928e-92
"DTNA",2.29545149318413,9.50639307340323,849.237242762006,5.20393019305067e-94,7.36291610785351e-92
"HES5",4.88742930375276,3.3724171327338,642.879058301454,8.56215198475879e-94,1.20150854081205e-91
"RGMA",3.43977766492837,5.75405034485457,827.604026905345,1.01139232828428e-93,1.40772655774203e-91
"TNC",5.03423393245406,5.11109312506598,740.187158419544,4.636536210782e-93,6.40141128456353e-91
"SELENBP1",5.12480476144034,3.12574351249108,662.439688128049,4.86601946272865e-93,6.66450025615316e-91
"NWD1",3.75923857986218,4.58676663182505,700.075121527573,7.32001247029225e-93,9.94592170566693e-91
"SH3BP2",4.20897087702623,3.76263384155365,651.46898504374,5.12068235767883e-92,6.90284109948516e-90
"ZFP36L1",3.77976413743116,5.68065577419361,748.778816351937,1.17214554193418e-91,1.56774466233697e-89
"NPAS3",2.58485493160819,10.50511635134,894.888315574136,1.43746176785582e-91,1.90770119889083e-89
"WIF1",4.13399042100404,5.64172451854584,736.655270180192,2.50877996946073e-91,3.3038702367052e-89
"ABLIM1",2.06924669836297,8.08335204780286,736.549713654442,3.01287007505844e-91,3.93743020496187e-89
"TPCN1",2.70948985592071,6.13950071746995,745.647659546107,3.05609595041567e-91,3.96366383872093e-89
"CTNNA2",1.98650835188636,10.9122799946531,739.236382130872,7.65207682038297e-91,9.84989136578619e-89
"PARD3B",3.1538492260153,7.26006147227249,842.909382124276,1.63534112154265e-90,2.08933134334404e-88
"ARHGEF4",2.04357725095421,7.4835585866713,709.475590184442,3.84602774539553e-90,4.87733296304974e-88
"MFGE8",4.22269157265743,4.99919472137618,712.480959406005,6.34194436089581e-90,7.9833887837159e-88
"MICALL2",3.33984364228651,5.47186180451884,757.025257905586,6.65230779358565e-90,8.31295689242236e-88
"RYR3",2.64435016212274,8.34875766740771,821.277715184838,1.20450723713528e-89,1.49428723911275e-87
"ANKFN1",2.90868203532969,5.95696556756942,654.349822475821,1.36886164362777e-89,1.68596484452572e-87
"FGFR2",3.42982030070399,6.61981627139619,767.108064430971,1.42712496380009e-89,1.74516995573268e-87
"FADS2",2.55006899168745,5.70517790604123,683.246544405544,3.05222118318223e-89,3.70595933731063e-87
"KCNN3",2.93379504121245,5.68276280277187,670.360771315615,1.13065024189459e-88,1.36315015079122e-86
"INPPL1",3.68164219135624,3.87310509158194,611.906554019289,1.53208058045238e-88,1.83421115645768e-86
"AHCYL1",2.18314619937878,6.79864118440793,703.619389002593,1.76527048176352e-88,2.09871046165218e-86
"BCAN",3.05730510911137,6.5576609125303,727.455159351433,2.29928238746043e-88,2.71473892919466e-86
"GJB6",4.67048198798974,3.60834505140946,587.801990171077,2.59510186671718e-88,3.04302355878069e-86
"PAQR6",3.82783779672855,4.2207278819515,594.80021727095,3.99552639441594e-88,4.65329332465312e-86
"MT3",2.66576361133315,7.47050488355196,807.476074172599,1.6775352694159e-87,1.94050025759461e-85
"SEMA3B",3.89369607234092,5.05589005717448,621.906983503153,3.95862576388046e-87,4.5484344347405e-85
"ID3",4.54729100163747,4.12739706590101,591.548053406708,5.77500322140811e-87,6.59120367670046e-85
"S100B",3.43509509185082,6.08798743820524,693.164330914372,6.54729685396073e-87,7.42316040660978e-85
"LRRC3B",3.02906652202593,6.42885505461612,699.810705584508,1.19668473325663e-86,1.34784491008905e-84
"DIO2",3.27964817065151,4.73312143809058,610.220489315415,1.92085856682587e-86,2.14935285386006e-84
"KANK1",3.06485110167637,7.10167634980453,757.672490983309,3.15745254345931e-86,3.51010308727425e-84
"RHOJ",3.46652859894166,5.34195287078251,634.574268880587,3.76046788782582e-86,4.15349743481149e-84
"FAM107A",3.69263497815783,4.99436784239428,696.57277574361,3.94556060212511e-86,4.32999984028089e-84
"CD38",4.46850978159959,3.58560636445576,576.952554027053,4.89992231636956e-86,5.34310000358261e-84
"LAMA1",3.44151101501409,4.80460288157077,612.715670506515,4.94602210466317e-86,5.35923407796414e-84
"GPM6A",1.78902581761812,10.8667067963475,670.006933190737,1.34833698012334e-85,1.45179428300073e-83
"SALL3",4.78529975558155,3.58666145868159,569.163822757811,1.46104039375951e-85,1.56331322132268e-83
"MEGF10",3.57610828955123,5.85999453607275,643.111801415203,1.5732713934023e-85,1.67294448789114e-83
"LIFR",2.63951818203341,6.78902611474272,697.015078149567,2.10194792812317e-85,2.22131781046103e-83
"SCARA3",3.85913935123803,4.63100770741577,636.895577867272,2.53455634009647e-85,2.66206162837126e-83
"PYGM",5.14772633575203,2.79276956324261,565.399118856652,4.68838086232515e-85,4.8942122172565e-83
"HIP1R",2.61981330222859,6.22598337176364,629.147321390575,5.00193111822931e-85,5.18988246933854e-83
"ZBTB20",2.55097172425101,9.52730446761038,779.866445577298,1.30204439429058e-84,1.34283132712378e-82
"CAMK2G",1.98368739348177,7.70005909023922,650.336761071277,2.13701328617712e-84,2.19075853050014e-82
"MROH7-TTC4",4.41188879048661,3.57457827905737,574.481870720453,2.3081432903298e-84,2.35210792443132e-82
"S1PR1",4.91663233930037,3.13529267766138,545.580930109263,3.33091776476332e-84,3.37427882442296e-82
"SLC27A1",2.27772355080799,6.40246447196367,619.425882649695,9.01325307129744e-84,9.07687603415366e-82
"NPL",3.11589649774293,5.29047870123624,598.239615875768,3.70618987836824e-83,3.71052460337218e-81
"BBOX1",4.65868552498086,3.22652134623252,561.416439060973,4.98647829758685e-83,4.96328537527249e-81
"PTN",2.9551789556177,7.69973997135001,733.49511655521,5.53821697751174e-83,5.4805939106937e-81
"CTSH",3.74497263103422,3.73115750101369,561.082013749363,8.93086464538096e-83,8.78714958212195e-81
"P2RY1",5.49840981357833,2.73865758149725,582.120170519626,9.34137841660199e-83,9.13853705669863e-81
"WDR49",4.22971279587191,3.88512540624374,582.746420299387,1.27748128847725e-82,1.2426408897006e-80
"SLC15A2",3.05566347254167,5.10976738693131,585.193176293348,1.65329822631004e-82,1.59912235222756e-80
"FAM184A",2.1781074583723,6.8358025877649,598.487034017839,5.62358530242428e-82,5.40875170660133e-80
"LAMB2",4.39123480664616,3.18683762574364,517.116389818864,1.66353657298746e-81,1.591047269807e-79
"HEPH",4.34650637592182,3.69830754960977,538.848761514938,1.70517086490175e-81,1.621806955951e-79
"TRIL",4.28853734955478,3.53519122984117,528.029595207365,2.30370377058299e-81,2.17897284819784e-79
"RNF182",3.91177024730659,4.01225413519289,526.860168882657,4.63582392599925e-81,4.36073107764325e-79
"GNA14",3.19710689812847,5.90204878026057,637.585083256098,5.8859263799472e-81,5.50639670080306e-79
"CDH20",2.75864264580633,8.42111536708906,691.535251049602,7.1380165741717e-81,6.64145889944671e-79
"CLDN10",3.68091841385222,4.38336318853622,532.36077293177,7.30517363756646e-81,6.76024717162907e-79
"TPD52L1",3.23453914292914,5.82233635273904,617.775365303853,1.45462910033105e-80,1.33888441922944e-78
"SLC25A48",5.09528219023189,3.39580613442735,555.555124269382,1.6025388403934e-80,1.46713716296978e-78
"ZHX3",1.96149603741008,7.35447959568274,595.853747906438,2.29772039430694e-80,2.09239218885824e-78
"MEIS2",2.86560128438443,7.70052357134432,682.965589963573,2.52212313800018e-80,2.28458984775466e-78
"DPP10",2.32548587791271,11.8175967978959,685.922772757289,4.73665881207921e-80,4.26797888751558e-78
"YAP1",3.71729657005435,4.94749673825625,587.146080856385,1.66675147012589e-79,1.493967809872e-77
"LFNG",5.12352483512027,2.71000419650345,507.173987790754,2.77697672696987e-79,2.47613758154813e-77
"LCAT",4.56077557031969,2.80747777115529,498.330059430679,4.82905037950586e-79,4.28359287549949e-77
"CSRP1",3.42878384863621,5.38900743364629,584.699268553593,5.98953115267161e-79,5.28560687287309e-77
"SLC9A3R1",4.04140972123753,3.25810411452703,487.762172076373,3.42242186813845e-78,3.0047108914118e-76
"PAX6",4.16315789038304,3.47417282666134,500.619707763968,4.02352138252348e-78,3.51442275861234e-76
"MERTK",3.40287167470718,5.70117746099279,606.296088681998,5.83241691790838e-78,5.06857754490312e-76
"CABLES1",2.68184293464601,6.68820208259195,626.152592077526,6.76806533841259e-78,5.85198376735473e-76
"CRB1",2.34935725260308,6.93475201441479,554.358742430122,8.14503489221314e-78,7.00718579671804e-76
"METTL7A",3.21161692130526,4.83554861559146,534.990684711383,1.27025452832266e-77,1.0873378762442e-75
"B4GALNT4",2.51467429246429,6.04133878147914,559.002151791422,2.43611557494845e-77,2.07494023100087e-75
"FNBP1",1.74882960626436,7.85575414540656,563.574222360715,3.4957395840089e-77,2.96272582565507e-75
"C2orf72",2.62969949262618,5.54503632681984,529.748352797507,5.41747441020106e-77,4.56882570948976e-75
"HEPN1",4.07731068537169,4.85031400489428,514.335805954929,2.42346150442022e-76,2.03380690959187e-74
"PTPRZ1",2.74718015412187,8.86918746123079,629.08974760413,2.43902945334875e-76,2.03688703616246e-74
"LGI4",2.60680156824402,6.00007038432657,546.357346915804,2.83986984391084e-76,2.36012484115308e-74
"RORA",1.96706314242658,10.1333599730822,589.239501952433,7.36977110428137e-76,6.09519233358923e-74
"RAB34",4.38262916623098,3.20618261112763,474.468921356566,7.86187618718933e-76,6.47092886176353e-74
"FOXO1",2.99871828989294,6.38378757120125,589.933605688172,1.43363537820392e-75,1.17434630023211e-73
"ELOVL2",3.65171786164693,4.40592704818593,500.673836198862,2.56855695890175e-75,2.09398548268562e-73
"RFTN2",3.19001200707826,6.40900276541765,566.820821552601,2.78547993940463e-75,2.26006713566859e-73
"ZHX2",2.49334138765323,6.76135193665094,560.081612868963,3.65838797790138e-74,2.95432085762602e-72
"S100A13",3.23102199507814,4.25989430956806,470.480714931634,4.83518088754109e-74,3.88630501383584e-72
"OPCML",-2.77653384737229,11.0247837847742,530.759518923496,6.83981440325574e-74,5.47185152260459e-72
"ITGB4",4.05274554522971,3.4489550577335,477.38894779382,1.04790994329469e-73,8.34428754846749e-72
"ACSS3",3.1261772819116,5.14846243770353,501.325417462156,1.98182707121774e-73,1.57078145644666e-71
"GPT",4.66761014032453,2.63308449906433,448.213465418126,4.08194982303806e-73,3.22041386960422e-71
"OLFM2",1.97645308564623,7.34515204081152,509.188461853375,7.42741848193467e-73,5.83290845920741e-71
"NOTCH1",3.49104951703219,4.3165749978335,472.326409792999,1.49297730147981e-72,1.167112849376e-70
"ENTPD2",5.53122105930671,2.38994436037181,490.618384859046,2.03558053332643e-72,1.58405176047948e-70
"CLU",2.37800553967268,9.5582713293231,586.8506364484,3.89363729070167e-72,3.01624753017251e-70
"APC",1.82407230557574,7.73854250101017,505.010565189189,4.57979999406602e-72,3.53180972515362e-70
"AQP1",4.91311967905297,2.8083731082699,465.823054575094,7.49231825426395e-72,5.75195015753358e-70
"PMP2",3.55482791990653,4.9134747873775,449.499088031881,8.45400226142024e-72,6.46127315694261e-70
"OPHN1",1.82010538099418,7.90965808089867,499.880694735163,1.82380613432749e-71,1.38771382309718e-69
"PLSCR4",3.90900813870941,4.37589805456701,462.602950618074,4.61885856750354e-71,3.49888755202038e-69
"SHROOM3",2.86653317758608,6.80181556994203,546.883981523817,5.0036689544042e-71,3.77369218059031e-69
"PARD3",2.3176389408441,7.71308899344186,539.083662218035,5.9485650141075e-71,4.46664180006668e-69
"TRPS1",2.0032821697353,7.88778265974996,516.509081399926,3.06369754229071e-70,2.29041493117978e-68
"NAT8L",2.57158088964683,7.30835273972529,548.222278797008,4.54726497098539e-70,3.38474679579434e-68
"EYA1",4.16258797732014,4.40820851637542,470.357503339772,7.20020819461213e-70,5.33625819444847e-68
"CSMD1",-2.54294492739964,11.8542825012554,486.971496896166,7.48041445382443e-70,5.52002997627044e-68
"EYA2",3.20966838297307,5.46661284543133,501.040436935452,9.87064755262382e-70,7.25259596999656e-68
"HTRA1",2.58045644629901,6.70566648150126,525.691865675308,1.34579621322303e-69,9.84616716682831e-68
"MACF1",1.67987139600157,9.53131795729513,483.669389694072,1.57029769296711e-69,1.14397857462114e-67
"ADD3",1.83713623522174,7.56753017881864,475.158253017508,3.09792366996276e-69,2.24730734024417e-67
"NFIA",2.20145545171774,8.78924973255146,548.906719425758,3.9371759545883e-69,2.84406971909501e-67
"APCDD1",3.69817431772061,5.01503578507655,454.221779699979,4.91897528897117e-69,3.5383553339154e-67
"WFS1",2.97846500062742,4.57016396068971,455.514072911819,6.06090045555326e-69,4.34153204180216e-67
"COL16A1",2.59104402528689,6.07150288014598,485.931531036733,1.33277686119056e-68,9.50714160982603e-67
"HES1",4.28828563974105,4.65201876872496,450.776325387983,1.67856261183664e-68,1.19240630351217e-66
"FGF12",-2.48365649518192,10.2599066990408,472.164407367575,1.96973239132595e-68,1.39346357601241e-66
"RBFOX1",-2.65557460463906,11.3490691105742,471.106096593043,2.54075936142093e-68,1.79003293282001e-66
"MYO15B",2.90610988825439,4.8120674339117,440.604276838295,3.73462615047869e-68,2.62036064328669e-66
"SLC6A11",2.7272412836402,5.50704126326242,442.579520781701,1.13675157636985e-67,7.94334162753133e-66
"GRM5",-2.59180419414607,9.79539122899816,457.104417285202,3.96174690772108e-67,2.75711817317825e-65
"RASSF4",2.47225749422055,5.61249170408761,445.983566089385,8.70214078139874e-67,6.03160527034601e-65
"CRB2",4.14977636681491,3.65142877214966,408.614851909162,1.01686348549007e-66,7.01963825467342e-65
"NRXN3",-2.34341465057807,11.7653790014634,453.309489512661,1.35325835180726e-66,9.30053496814099e-65
"FGF2",3.57408668561482,4.72487403982999,452.012461776455,1.35813886801124e-66,9.30053496814099e-65
"IQCA1",2.45248534362191,5.79849663235231,419.627547453997,1.04123262187716e-65,7.10195318188722e-64
"C4orf19",2.98894052063389,5.22851603460458,435.712639938865,1.51438311650067e-65,1.02881900613061e-63
"ZNF423",2.86186481530075,4.82226145669913,409.61710260957,2.16620896543644e-65,1.4658299402479e-63
"PLCG1",2.39113267365105,5.35046676176187,418.188104597934,2.21317589765776e-65,1.49171540818507e-63
"CNTNAP2",-2.52298150111375,11.9484534416002,439.977507265161,2.89848588019565e-65,1.9459638536843e-63
"TCF7L2",2.55602540017424,6.89784304417742,491.36781445478,6.05068605215656e-65,4.0463962973797e-63
"GPAM",2.9315807122866,4.44951082291875,404.160410974655,7.91267628622044e-65,5.27101237432272e-63
"BMP7",2.96264617882009,4.84949816640954,397.166536048008,2.53528988199201e-64,1.68233189068617e-62
"SASH1",2.17794629299229,7.65207463289097,471.798162115628,3.48629221512985e-64,2.30445261478853e-62
"MMP28",2.8008913183752,4.47903204348254,393.836493425517,1.27265475877139e-63,8.37994210391007e-62
"XKR4",-2.98406665771295,9.46887661857288,419.090593318424,1.4122300832246e-63,9.26336361103644e-62
"ARHGEF10",2.19818925236581,6.04995275637824,405.783848053189,1.57671668032619e-63,1.03028204454902e-61
"ARHGAP24",2.72256901369131,7.40506349892948,463.186060457838,1.65087432446331e-63,1.07463758307269e-61
"INTU",1.90162789461321,6.62841610842133,410.12217616102,1.71611100448114e-63,1.11287198472413e-61
"FAM167A",4.5556786076649,2.86136291503274,385.848572799043,1.87061867708267e-63,1.20849025477944e-61
"FAM181B",4.32931400003616,2.85573370231298,373.628837119236,4.00539199726366e-63,2.57790642831406e-61
"FGF14",-2.45596900541893,10.7350004818467,418.410720593782,4.31864725145219e-63,2.76911014774762e-61
"PIEZO1",3.62785839999175,3.54258468259939,373.821013804016,6.40520739330976e-63,4.09168472289041e-61
