"","logFC","logCPM","F","PValue","FDR"
"ROBO2",1.29736577853836,11.6421280149381,184.971787173187,1.5537233318829e-33,1.23719736938768e-31
"KCNJ6",1.36524195276505,7.41456036251753,175.277735438996,1.67084988259564e-33,1.3243032402795e-31
"PEX5L",1.14878995363933,9.57733659724625,176.438692622674,2.55935742375266e-33,2.0191796817809e-31
"MARCH4",1.45406480421839,6.63398571604508,169.936879236039,3.50760242705629e-33,2.7545941995965e-31
"SCN8A",0.988668166967473,8.16391439151362,172.998195321014,5.85778218213836e-33,4.57923429032917e-31
"GRIA2",0.980082679565835,9.90900656840306,172.032637055438,1.20982958039798e-32,9.41467382564246e-31
"CPNE4",1.35030330267347,7.90383690553045,172.129973619668,1.29790465881281e-32,1.00543564519797e-30
"SCN3A",1.16420540145368,7.96411170646115,168.924500652367,1.49116813487898e-32,1.14994587698776e-30
"KIAA1377",1.26618702142973,7.04599553477697,169.245807293824,1.6564077916394e-32,1.2716458023707e-30
"KCNMA1",1.12859499388712,9.63000012726128,172.137124196441,2.18618922367185e-32,1.67087319237777e-30
"DAB1",1.23583283501602,9.85651797218448,175.417039342525,2.90358320754566e-32,2.20930420058586e-30
"KCNT1",1.57340826964565,6.37493833152572,164.080676959713,2.95958244395644e-32,2.2419491787847e-30
"MMP16",1.17401248625419,8.99098166721275,167.858741753053,3.71233037631936e-32,2.79978396663381e-30
"FAM163A",2.93918062202451,4.19164784810891,162.009371375027,3.79840350439703e-32,2.85213456119636e-30
"ENOX1",1.11332459055904,9.24046401801853,168.446254083626,3.92158903914438e-32,2.93177311572715e-30
"EPHA5",1.28855333165923,8.02757304291897,167.601173128874,4.36681795460665e-32,3.25043145142895e-30
"PTPRO",1.21628451987659,8.11189520199351,167.107417021858,5.0901618826041e-32,3.77244897966157e-30
"KIAA1549L",1.26413335191134,7.49593962808524,165.952679264648,5.46854630927092e-32,4.03541003511716e-30
"GPR26",2.96276152768169,3.83793109131984,159.455144689125,5.68984741099266e-32,4.18069475005126e-30
"DNAJC5G",3.00886051563231,4.48820046884212,162.101179469854,6.15595379970089e-32,4.50384312183245e-30
"PCDH7",1.06397463129442,9.72573296679047,166.889493582571,7.24871018360959e-32,5.28076248269771e-30
"FAM155A",1.0513582358833,11.104050132857,166.331720804787,8.9759180278571e-32,6.50320321909087e-30
"SYTL2",1.37930599626452,6.64494033889829,164.367189450866,9.00268202642837e-32,6.50320321909087e-30
"CSMD2",1.4354603156,7.91324569295476,168.982789383915,1.19179420333159e-31,8.57290620211634e-30
"BDNF",2.29263635304814,5.20550373961785,158.115298384366,1.36275826493319e-31,9.76168263416581e-30
"KCNQ2",1.35640065387288,7.17853047769732,164.783048179848,1.41646606126829e-31,1.01041245703804e-29
"GABBR2",1.06268757294908,8.88774015973265,163.394993080003,2.08977121451395e-31,1.48451797479166e-29
