,0
POFUT2,0
LIX1L,0
LIX1,0
SLC9A7,0
HNRNPC,0
FKBP1A,0
LINS1,0
FKBP2,0
POLE3,0
FKBP3,0
RAD23B,0
POLG2,0
POLI,0
ZFYVE1,0
LIN7C,0
ARGLU1,0
POLR1A,0
ZFYVE19,0
ARFIP2,0
ARFIP1,0
LIN7A,0
PNPLA8,0
SMARCA2,0
RAB21,0
ZNF346,0
PSMA5,0
ACIN1,0
PSMA6,0
PSMA7,0
GCLC,0
SSBP1,0
ACBD6,0
ZNF740,0
GDAP1,0
KLC2,0
GIGYF1,0
PSMB3,0
PSMB5,0
ACADSB,0
KLC4,0
ZNF772,0
ACAD9,0
PSMC1,0
ZNF793,0
SS18L1,0
ZNF8,0
ABT1,0
GDE1,0
ZNF704,0
GCHFR,0
ACOT13,0
KMT2D,0
PRRT3,0
ZNF668,0
HYOU1,0
TCEAL7,0
HSPA14,0
PRUNE2,0
GATAD2B,0
GATB,0
GATD1,0
HSPA4L,0
TCEAL1,0
ZNF682,0
TCEA2,0
ACSS2,0
GBE1,0
SNAP25,0
ACSF3,0
PTRH2,0
KLHL41,0
PTRH1,0
ACOT8,0
GIGYF2,0
PSMC3,0
ACYP2,0
PTPRE,0
KLHL2,0
PTPN23,0
KLF10,0
ABCC5,0
ABCB9,0
HSPE1,0
ABCB10,0
PTBP2,0
KLHDC4,0
PTCD3,0
ZSCAN9,0
ZSCAN21,0
ZSWIM5,0
PTEN,0
ZSWIM8,0
AARS2,0
PTGES2,0
GFM2,0
KLF9,0
SRSF7,0
PTP4A1,0
HTR2A,0
HUWE1,0
PTCH1,0
ZSCAN18,0
ZRSR2,0
ZRANB2,0
ZNF821,0
ABL2,0
SMUG1,0
ZNF830,0
SS18,0
KLHL13,0
ABI1,0
ZNF84,0
ABHD6,0
PSMD7,0
HSPBP1,0
ZNHIT3,0
PTPN4,0
GEMIN4,0
PTPN3,0
GEMIN6,0
PSMF1,0
GGNBP2,0
ABHD10,0
KLHL11,0
PSMG1,0
ABCF3,0
SRSF9,0
PSMD12,0
SRSF4,0
PUM3,0
GARS1,0
R3HDM2,0
SRRD,0
ZNF496,0
AHCTF1,0
SRRM1,0
SMG5,0
QTRT2,0
ZNF503,0
ZNF511,0
PREB,0
ZNF446,0
HSBP1,0
PRELID3A,0
IDE,0
ZNF513,0
SRRM3,0
QRICH1,0
HSD11B1L,0
ZNF514,0
SMG9,0
KRT10,0
ZNF518B,0
AGO2,0
PRDM4,0
ZNF436,0
RAB11B,0
PPP2R5E,0
TDRKH,0
SMARCAD1,0
AKR1B1,0
LAMTOR1,0
PPP6C,0
PPP6R1,0
AKAP7,0
SRPRB,0
AKAP5,0
ZNF384,0
GABPB1,0
ZNF397,0
ZNF398,0
SMDT1,0
PPTC7,0
PRADC1,0
PRC1,0
SNAP29,0
AIMP1,0
ZNF420,0
ZNF426,0
IDH3A,0
PYROXD1,0
PRKCA,0
TCTA,0
SRSF10,0
ZNF593,0
ZNF595,0
KPNA3,0
ZNF596,0
KPNA2,0
ICE1,0
PRPF4B,0
ZNF608,0
GAPDH,0
SMIM19,0
PUS7L,0
KMT5C,0
SSBP4,0
ADAMTS9,0
HSF1,0
PURG,0
ZNF638,0
KMT5A,0
TCERG1,0
ICA1,0
ADAM19,0
ZNF641,0
HSP90AA1,0
PWWP2A,0
ZDHHC16,0
KPNA5,0
PRPF3,0
AEBP2,0
ZNF558,0
ZNF562,0
PRKDC,0
SSH2,0
PRKRIP1,0
ZNF570,0
ADPRM,0
ZNF574,0
PYGO2,0
PYGO1,0
PRMT3,0
GALNT11,0
ZNF576,0
ADIPOR1,0
PRMT6,0
KRBOX4,0
PROSER1,0
PROX1,0
ZNF584,0
PRPF18,0
KPNB1,0
ZNF585A,0
PXMP4,0
LPIN2,0
IFT52,0
FDXR,0
SPRY4,0
LRSAM1,0
PHC3,0
PHF1,0
SNCG,0
KIAA1143,0
RCBTB1,0
PHF12,0
RCAN1,0
BAD,0
HIGD2A,0
RC3H1,0
HINFP,0
B3GNTL1,0
RBM8A,0
RBM5,0
FASTKD1,0
ZBTB11,0
LRRC8C,0
B3GALT1,0
SLC36A4,0
RBM28,0
LRTM2,0
RCC2,0
LSM8,0
BCAS2,0
LSM6,0
YLPM1,0
BBS9,0
BBS7,0
BBS4,0
TIMM10,0
TIGD5,0
BAG4,0
BAZ2B,0
LSM14B,0
STK24,0
SNF8,0
SLC35F3,0
FAM98A,0
RCOR2,0
SLC35G2,0
FAM98C,0
FAN1,0
RDH12,0
PGAM5,0
KIAA1841,0
ZBTB17,0
STIM1,0
RBIS,0
SLC39A14,0
ATP6V1G1,0
ATP6V1FNB,0
PIGH,0
ATP6V1D,0
ATP6V1C1,0
SLC39A4,0
ATP8B2,0
RBFOX2,0
PIGS,0
ZBTB41,0
RBFA,0
TARS1,0
FBXL2,0
ZBTB44,0
ATP5PB,0
LRRC40,0
PIK3C2A,0
ZBTB4,0
ZBTB16,0
STIM2,0
THOP1,0
FBL,0
AVPI1,0
