,0
MAP2K2,1
TXNDC15,1
TXNDC17,1
GABRA4,1
EIF3K,1
TXNDC9,1
IQCK,1
GABRD,1
GAD1,1
TMA7,1
EIF4A1,1
TXNL1,1
EIF6,1
EIPR1,1
TUSC1,1
MAFB,1
JMJD4,1
TUSC2,1
JDP2,1
FUCA1,1
JAKMIP1,1
JAGN1,1
JAG2,1
ITGAE,1
ELMOD1,1
MAIP1,1
FUZ,1
TM2D3,1
MAL2,1
TASP1,1
MAMLD1,1
ITPKC,1
MAN2B2,1
ITGB1BP1,1
FURIN,1
GCK,1
TXNL4A,1
TRAPPC3,1
UBALD1,1
TRAF5,1
EEF2KMT,1
TAF6,1
MAT2B,1
GARS1,1
EEF1AKNMT,1
TMED9,1
EEF1A2,1
UBAC2,1
TADA1,1
UBE2B,1
GATB,1
INO80E,1
GBA,1
GBA2,1
EDF1,1
INO80C,1
EDEM2,1
GBF1,1
TACO1,1
IPO11,1
MARCHF11,1
TAFA1,1
MAP3K7,1
GADD45GIP1,1
TRAPPC2L,1
TRAPPC12,1
TAMALIN,1
MAPK10,1
INTS5,1
MAPK13,1
MAPK3,1
INSIG2,1
MAPK4,1
INTS12,1
EHBP1L1,1
EHBP1,1
EGR4,1
EGR3,1
EGR2,1
GAPDH,1
EGR1,1
MAPRE2,1
MAPKAP1,1
NAA38,1
NHP2,1
NAA80,1
PPFIBP1,1
BDH1,1
BCR,1
PPID,1
PPIL3,1
ZMAT2,1
PPM1G,1
PPM1M,1
SLC30A6,1
BCAS4,1
SLC30A3,1
BEND5,1
SLC30A1,1
SLC2A8,1
ZMYND10,1
PPP1R21,1
PPP1R3F,1
PPP1R7,1
ZMYND19,1
PPP2R2C,1
PPP2R2D,1
BAD,1
PPP2R5A,1
BABAM1,1
PPP1R14C,1
PPP2R5D,1
BEND6,1
PPEF1,1
BOP1,1
POLR2H,1
BOLA1,1
POLR2I,1
SLC37A1,1
POLR3E,1
BNIP3,1
POLR3H,1
POLR3K,1
POMGNT2,1
POMP,1
SLC35B1,1
POP4,1
POR,1
BLOC1S6,1
ZFYVE9,1
BIN3,1
SLC35C1,1
PPA2,1
SLC35B3,1
ZGPAT,1
PPARGC1A,1
BEX2,1
BEX1,1
POP5,1
BORCS6,1
