,0
TAFA1,4
TSPAN17,4
DUSP7,4
RGL1,4
SMG7,4
ASAH1,4
SPCS1,4
ASTN1,4
FBXW11,4
DGKB,4
GFRA2,4
PHYHIP,4
MAT2B,4
GABRG2,4
ILDR2,4
ELP3,4
LSM11,4
PFDN6,4
DDX1,4
SYP,4
TXNDC9,4
HINT3,4
ACTR1B,4
FIG4,4
COX5B,4
PTPRN,4
MCHR2,4
CHPF,4
TAC1,4
TMEM198,4
ST3GAL5,4
TMEM130,4
DCTN1,4
EGR4,4
GNB2,4
PHTF2,4
MAP3K7,4
FHL2,4
ABHD11,4
CHN1,4
SNX10,4
SLC39A10,4
FOXK1,4
NEUROD6,4
TTYH3,4
FNDC1,4
COA1,4
SPATS2L,4
GTF2H5,4
BZW1,4
PPP1R14C,4
ALS2,4
TMEM163,4
STX1A,4
LIMK1,4
REEP5,4
SPRED2,4
CEP68,4
PRRT3,4
MTCH1,4
RHEB,4
CDKN1A,4
HTR5A,4
BRPF3,4
MEMO1,4
SLC30A3,4
CGREF1,4
MAPK14,4
PACSIN1,4
DTNB,4
SMIM29,4
VSNL1,4
SYN1,4
CNTNAP2,4
GPR22,4
EPHB6,4
NDUFB2,4
MDH1,4
SPHKAP,4
ELOVL4,4
KIF1A,4
COX7A2,4
PTP4A1,4
BEND6,4
CFAP36,4
NFKBIE,4
STRIP2,4
MTPN,4
HSP90AB1,4
TMEM63B,4
CLEC2L,4
LRRC73,4
CAMK1,4
CALB1,4
SLIT3,4
RNF19A,4
ADGRB2,4
LDB2,4
YARS1,4
HPCA,4
PTGES2,4
DPM2,4
TMEM54,4
STXBP1,4
DLGAP3,4
MRPS15,4
