,human,chimp,macaque
BACE1,0.00016604535216124553,0.7888865578479871,2.8699348904112163e-05
BACH1,0.18146390039759164,0.08484880016388288,0.8249867559621107
BAD,0.839903064764529,0.05487960036039742,0.6561625102859892
BAG1,0.06589436472371786,0.17703872834253837,0.10426466872574726
BAG4,0.007546347202176857,0.22668763927553479,0.09937140375220202
BAG5,0.32103252028467943,0.7547271177138382,0.307530364477228
BAG6,0.01324754999739358,0.6061761717204766,0.19972973918968256
BAIAP2,0.001088229270608476,0.00014334827517070982,0.2056055997906458
BAK1,0.511482720721853,0.30146968143974645,0.6083782778165183
BAZ1B,0.7321647127548314,0.898664208068529,0.8462415566328196
BAZ2B,0.07227095627004015,0.35922037063544854,0.7435567337312163
BBOF1,0.05352796148291347,0.062180265456791464,0.0033058814223901906
BBS10,0.3456708372309489,0.33629967141788,0.1619181791764136
BBS2,0.6411415122154328,0.0320065932901462,0.2621605098783696
BCAN,0.05694935250130206,0.44356265529069505,0.036151570224922665
BCAR1,0.9074463269375952,0.2585469682477613,2.6607982228779947e-05
BCAS2,0.0014329517655284503,0.10661099803450222,0.07223709360838636
BCAT2,0.13737877138873827,0.5629232522602422,0.40359469464120945
BCCIP,0.5849912901970551,0.08097096494393842,0.7575793492387468
BCHE,0.2521125827596513,0.6541621651202449,0.0009947055348747522
BCKDK,0.04070399841024786,0.2974471174304395,0.05254506636665996
BCL11A,0.0005369773972264634,0.024140119870619276,9.556226741687226e-05
BCL2L1,0.45724516973332585,0.524121525853926,0.33295662900690115
BCL2L13,0.006914004323670024,0.6629960300328368,0.447245920473601
BCL6,4.97166143828215e-06,0.12335873940072843,4.874193726883993e-09
BCL7A,4.0605204897706124e-05,0.24942535154923381,0.06071822177150157
BCL7B,0.04456240358822573,0.19585143944472735,0.26680753884330277
BCL7C,0.10750192560688668,0.6103999345648341,0.6128275621039414
BCL9,0.09833352175522599,0.1823308722925241,0.2818272796788145
BCLAF1,0.6350514800037093,0.6471264643720622,0.040795388106841385
BCORL1,0.0740527272874436,0.4478568303684016,0.20644189941030294
BCS1L,0.6449309477577505,0.8409154921911101,0.035586374796734425
BDH1,0.14547014884340376,0.43292163383513615,0.005064628593709926
BDP1,0.3011196820178856,0.505740512263876,0.3141260444101503
BECN1,0.7751852224814734,0.7006925482563705,0.09885389394347603
BEND5,0.6196765310542856,0.1448054802925707,0.0018025305667820125
BEND6,0.032288550311983424,0.07243716737184423,0.6000260375413871
BET1L,0.3830395918507782,0.008346346166292998,0.29559230282010346
BEX1,0.06236121656924096,0.10688451831258346,0.024422302001472482
BEX2,0.06482555048611058,0.4158916350319779,0.015193093065783904
BFAR,0.014330809375728577,0.5676108778128602,0.15307858241395048
BGN,0.11214697220699002,0.1548498760376749,0.1915950070032253
BHLHE40,0.00021267460546891547,0.0005314219686327852,5.957292816847776e-07
BICRAL,0.028270147499635318,0.012290751552751444,0.031011304255379058
BID,5.705680260858211e-07,0.03406519439374498,0.07029736028004831
BIN1,0.2458407183397125,0.6187484056584347,1.1474927287484412e-05
BIN3,0.15808797356107368,0.39437420293276093,0.13301903392619924
BIRC2,0.09070651902885493,0.8448973213678271,0.29470393367567255
BIRC6,0.6667340970470899,0.01983770849893042,0.40555948504182887
BLMH,0.02086245737989194,0.39556776778564523,0.25351926475408754
BLOC1S2,0.0004484906489025992,0.13637205739060426,0.1523581540803845
BLVRA,0.11221764259146226,0.004141318349041981,0.062620746189333
BLVRB,0.2247417524947557,0.4285201402588038,0.8098697453332816
BMERB1,0.05661767741117997,0.2286524521597296,1.033188945313928e-06
BMP7,0.003261427813185954,0.2649463410490219,0.01628113072232135
BMPR1A,0.08076852609340258,0.5784412016377525,0.3023200282830938
BMT2,0.28293710009598577,0.03620300438295461,0.02319335280545399
BNIP2,0.1479072101778449,0.6203865709246934,0.049124866459614516
BNIP3,0.0008515257301762369,0.013611244049553415,0.660369832011428
BNIP3L,0.036920876716122646,0.6738595895857435,0.04506685083602843
BOD1,0.0030810396068541098,0.5036080015742663,0.9531782838499362
BOD1L1,0.45100135098975525,0.03799832633515324,0.0723449700457048
BOLA3,0.0355343433172771,0.04968431047544988,0.16741069396239378
BOP1,0.09142508261749073,0.05162155974412237,0.43925366988552583
BPGM,0.3454537464472415,0.025997295499910002,0.354990716103782
BPHL,0.8381000515439937,0.4124428791871707,0.47802224491797185
BPNT1,0.07844749006119917,0.00781106740504734,0.07014444471558125
BPTF,0.09953965237873641,0.46015819621301235,0.8262555098999013
BRD3,0.069080229908052,0.8375395449678812,0.5268596202074747
BRD4,0.184703045064187,0.4720265657790145,0.7659186857095679
BRD7,0.13308144998382485,0.686512367645861,0.021201430581158642
BRD8,0.14104826953413466,0.42984603516839315,0.0034673277309406236
BRF2,0.12247096392590079,0.8011691602592855,0.08295186376543442
BRINP1,8.184108924465942e-06,0.020738628596241773,0.2272053193415417
BRIX1,0.05136590307952621,0.7018911198728567,0.44173832878569474
BRK1,0.15052935865746112,0.3282467312324803,0.11747080081852979
BRMS1,0.05422399914408166,0.607983237959862,0.24050950332975463
BRMS1L,0.0025607898112569223,0.6295230784125536,0.044833912652032785
BRPF3,0.002078684392070072,0.17305992028757697,0.0002905595407237565
BRSK1,0.16498364222324438,0.2099859707118594,0.3968567083653169
BSCL2,0.01654971608085541,0.9170980447987422,0.11658653216509081
BSDC1,0.25888347909046105,0.5085588706273114,0.047919860074436944
BTAF1,0.7864474196109746,0.36642062380322643,0.8081128574358876
BTBD1,0.02607129097920114,0.3063878122036676,0.5788190138250171
BTBD10,0.06264970246982605,0.7286429816767188,0.5708468442724706
BTBD17,0.0012131704582280481,0.08767547943014446,0.002555457777879055
BTBD7,0.37748762862990676,0.22106986648048796,0.3322856661186575
BTD,0.1159789999740803,0.45039958245877343,0.1621955756488895
BTF3,1.7318826178637873e-06,0.00042172347855194464,7.75311923467521e-05
BTF3L4,0.25642934199256934,0.23509040038041912,0.1555497198327583
BTG1,0.003873679418122239,0.3462795743700958,0.1200877903409343
BTG3,0.9625105891037926,0.0018228849112316514,1.2307308814112729e-06
BTRC,0.0009054743982685373,0.04104308123002689,0.3253817577791718
BUB3,0.13381200880706454,0.7716557384777717,0.004533145171351826
BUD23,0.6359195439301792,0.3765013064997625,0.9783923602920283
BUD31,0.004920205286430623,0.3752971627303059,0.4120959042407981
BYSL,0.8764892760960649,0.9361086932561777,0.8028403737037018
BZW1,1.2445897602505092e-05,0.6524937928562478,0.3220610771494664
BZW2,0.43061748114909093,0.1815879275615567,6.6586300637085096e-06
C1D,0.8193635592249978,0.044598559036934916,0.16375891876582208
C1GALT1,0.7250793143783103,0.9365690829072715,0.9463175127108413
C1QB,0.08641124932381863,0.2545146637645393,0.002143965921792521
C1QBP,0.0011937609439628446,0.6257947359598677,0.011646138071756877
C1QC,0.26860801722392774,0.32982901709939866,0.08797837757391436
C1QL1,1.6696071169493213e-06,0.007884332554363133,0.04304282284106973
C2CD2L,0.020222782621024723,0.44181816670886365,0.004804255100064126
C2CD5,0.7901489767681632,0.039105869725716606,0.5143888976462605
C3,0.04591084672008184,0.5758295892696037,0.031505365837936845
CA10,9.217729463926409e-07,0.21270163412764573,0.0013695883024883923
CA11,0.2420771264553919,0.6665327728643806,0.0016676934814600487
CAAP1,0.7349860896619685,0.31079941763811425,0.6107724567600945
CAB39,0.25059361044072975,0.64961373876061,0.33385864404919796
CAB39L,0.45682636023854184,0.22257538645897354,0.004098982101739244
CABIN1,0.020327724355945938,0.5841227266610611,0.005260146054362832
CABYR,0.016233721118242346,0.23746094168225254,0.4433951387859626
CACNA1I,0.006863833572882765,0.04790175287013736,0.10139995258086944
CACNB1,0.0014947592267543425,0.3833701183927475,0.05612912102996967
CACNB2,0.016945197131976765,0.7346679978087507,0.00018397724617096408
CACNB3,0.04308653417428564,0.525489497431156,0.04753962058713116
CACTIN,0.32150487396989413,0.5405164012966843,0.8342916482967474
CACYBP,0.0061720124915476526,0.00247241815273943,0.21486791957307863
CADM3,0.05389003316558832,0.4949694147350393,0.09126133023632416
CADM4,0.0009530233397197057,0.00625669648117813,0.015177845472281312
CALB1,0.20976156620004477,0.165281858497861,0.00088566532684274
CALB2,4.147420823606343e-06,0.00036269607289795105,5.203005494357233e-10
CALCOCO1,0.20759774986731086,0.9593912285126595,0.2736566737161573
CALCOCO2,0.664815317513897,0.2020838736536332,0.09888488223539912
CALD1,0.17603131422159515,0.024663730364766715,0.21598204913974392
CALM3,0.0050020991340157485,0.25702940948205427,0.2035360267409048
CALR,0.12928771416392906,0.35699973719670697,0.07488598897605647
CALU,0.352447639740978,0.027765200733341704,0.00436182459091569
CALY,1.1523276180140633e-06,1.2696825413165821e-06,0.16384586196735776
CAMK1,0.042543005993655666,0.37152976167486274,0.22627347373757112
CAMK1G,0.0032600498128955028,0.007333444002891111,0.011865550924821553
CAMK2A,0.11894130442666735,0.721030176745358,1.4755485099244318e-05
CAMK2B,0.021304972384946514,0.5278289469034976,0.1926689870251569
CAMK2G,0.0009232435515162802,0.03377565197574454,0.002347187358769432
CAMK2N1,0.1879908654976103,0.9699616728202829,0.0016257491788446762
CAMKK1,0.6141342308825504,0.1744799440024545,0.02944610930668928
CAMKK2,0.06398271177832299,0.2892478992636532,0.18121954444816762
CAMKV,0.0003938530990109049,0.00035490955206984626,0.04737304165041557
CAMLG,0.00014611363195649504,0.011719713261545904,0.5174497581316491
CAMSAP2,0.004917856243227519,0.020342210014259256,0.9966889986523189
CAMSAP3,0.06158510053447018,0.45868163515509397,0.16720681020475003
CAMTA1,0.0016496738512896203,0.021557980379971003,0.013382341163793256
CAMTA2,0.6849112340939743,0.4690332939502402,0.005377434718044016
CAND1,0.6921685419940595,0.008936107849408102,0.0851604616080798
CANT1,0.43356275125787236,0.8407651010916114,0.20911071149055513
CANX,0.012073977000155098,0.3446374286050967,0.031393051863237945
CAP1,0.00041724558595371584,0.3115905065595662,0.0016996649866401748
CAP2,0.0717878525056295,0.5386916233422299,0.036639440049690136
CAPN10,0.03169344258017087,0.8853494132971295,0.3497486649485304
CAPN2,0.0792638983681614,0.02009984781485688,0.19666217364259908
CAPN5,0.0015193103010754199,0.17716582349079033,0.3133678001995751
CAPN7,0.7231917003826842,0.7646629960432519,0.04583579530183973
CAPRIN1,0.03783042824974613,0.25190316304329197,0.6044044627391136
CAPZA1,0.53408504454475,0.45247376961614527,0.14363531481276656
CAPZA2,0.29650777395093353,0.823862736070349,0.2572005346081933
CAPZB,0.2735882590559361,0.6254271135276234,0.03844088853641667
CARD19,0.7142829252320226,0.07864939390869553,0.6793447155970835
CARHSP1,0.03580491907478251,0.23805025456297205,0.24380246962342272
CARM1,0.7907213380145247,0.07494037308115621,0.09281536644539704
CARMIL2,0.04520479780943415,0.021725226215066434,0.008132331298699474
CARMIL3,0.008262276777188715,0.019754160980638747,0.4529458378645086
CARNMT1,0.4658379800505812,0.25179205022318163,0.002844215539362298
CARS1,0.0027023043025034034,0.3552091325214396,0.03749745649735337
CARS2,0.006545084828122688,0.3467451120092021,0.8777266616931862
CARTPT,6.183886142038095e-05,0.0008862319376860743,8.235700324689225e-08
CASD1,0.0006501574815695855,0.4035495611453066,6.37432493583668e-07
CASKIN2,0.12351799455368545,0.45845960682751064,0.34672625034029947
CASP3,0.36516894115547305,0.049543741329542146,0.8371213700517421
CASP8AP2,0.4145937373847167,0.03372504479676441,0.1323246718847407
CAST,0.07322085867098914,0.3402070924379612,2.0124790083827093e-05
CAT,0.25707998564561996,0.8284753367261883,0.18042103539956267
CAV1,0.009387687992584652,0.4909990499527924,0.000154807770299093
CAV2,0.001036847437499189,0.0005118096303984462,0.33723667584842176
CBLL1,0.03743669009106319,0.7025940254048681,0.04874690826279701
CBLN1,0.10606319364520493,0.2165761958796865,0.0037385332541401113
CBLN2,8.111647761633384e-06,0.0001190019045548707,0.019830052747237828
CBLN4,0.7689348507445286,0.0018371725668519276,8.85426106933342e-06
CBR1,0.06700881521096207,0.1672006474646838,0.053083546031441095
CBX3,0.8271909458639674,0.27206411313702,0.022802919906698527
CBX4,0.33533758496035626,0.7993242263076694,0.05944427228991797
CBX6,0.20512923734374577,0.5152978997698434,1.0904951930575154e-07
CBX7,0.1453265866751613,0.11240475306877895,0.04468349730031702
CBY1,0.1330264425487076,0.09039960635343679,0.20323299532771502
CCAR1,0.5613731442207188,0.3648975805545503,0.8238295394646207
CCAR2,0.31016288989283414,0.6647257473144691,0.03115065599662899
CCDC106,0.2551205607114065,0.9200380653675617,0.5143779937101408
CCDC107,0.2719624339548398,0.5768217940875868,0.9148832590110552
CCDC112,0.09612704559556969,0.22359657977739342,0.02326413761880912
CCDC115,0.16750445616020737,0.09263497117976609,0.2606815726280736
CCDC117,0.5421208653508682,0.7373954989153677,0.12781986490442437
CCDC120,0.3975117460116829,0.2605699706588311,0.8157623385578415
CCDC124,0.591112696470792,0.6715495531384232,0.027149426654769403
CCDC127,0.5770615718024321,0.9802984472995936,0.3616307562147607
CCDC136,0.009095267473695025,0.1851282077377996,0.0382915670057893
CCDC149,0.4573936333776958,0.4050963745372573,0.23943069852829982
CCDC167,0.0040722570354504994,0.0001096731103358262,0.036477920490224025
CCDC173,0.024262323653673777,0.259410721269835,0.7511007418403491
CCDC181,0.04683840019510108,0.6470850135278017,0.07435009578175826
CCDC186,0.5620588790921611,0.0035460310952331107,0.6194349391611591
CCDC22,0.035110945239034456,0.30497384681031314,0.46943000964070725
CCDC24,0.01665708538766169,0.3953339564556381,0.19290281733472547
CCDC25,0.1038352359251014,0.21970878388342402,0.01545203959045798
CCDC28A,0.025189659678437646,0.49382860242119986,0.21625602133760752
CCDC32,0.10040886589793949,0.06280365115526482,0.05963102646135588
CCDC34,0.1353305971803082,0.10385462181874765,0.5347225001369211
CCDC43,0.005962436750115084,0.9721172743623844,0.46761325040374524
CCDC47,0.38962026572044184,0.44385307633458504,0.009523694617505879
CCDC51,0.9316076169268935,0.46500492851601516,0.5209439624702761
CCDC59,0.8953603067947498,0.38351568687312415,0.015032737636867154
CCDC6,0.05248273910599396,0.13153312595353678,0.8138951923678563
CCDC80,0.09984069335414876,0.28719920037697194,0.009620596676506589
CCDC85B,0.04317960542759586,0.4311085869414947,0.15254229445744877
CCDC88A,0.04749051141313568,0.9255310777328161,0.49373278954707733
CCDC90B,0.17476560066264848,0.4419545830824064,0.6646934910734235
CCDC91,0.005414360307857272,0.13583487309722322,0.21272932176411208
CCDC92,0.0006294224141531525,0.684579731884451,0.07663040905181823
CCK,1.4900847734935417e-08,5.917423191740685e-05,0.0010421418568947905
CCKBR,0.735904543442689,0.9664534774035018,0.5311267270659379
CCM2,0.2355720607811154,0.7354155379290523,0.5342951989670026
CCN2,0.00012694896861327012,0.12176086767458444,0.0021463456901024084
CCN3,0.0021391090378893307,0.05425359854323983,0.012536448346038393
CCNA1,1.940186637111662e-07,0.08821433032733769,0.13671864534720984
CCNC,0.539491612049461,0.17634270414674108,0.18069220492273655
CCND3,0.8563920503145992,0.38235549987629736,0.00022007439318499263
CCNDBP1,0.8041133592882876,0.3064270323242862,0.6570640932582199
CCNG1,0.000195067294062289,0.2670237009507287,0.37871014865424857
CCNG2,0.1270774950210016,0.3497319643887319,0.0012393740742274225
CCNH,0.0023459778175975283,0.36366260855832255,0.005199042222224925
CCNI,0.00039659626927584406,0.9715648614567386,0.16162802648181762
CCNL1,0.14800986242526673,0.5809447456809397,0.2222610059235424
CCNY,0.2592187955979454,0.7629154404871487,0.41864245184900306
CCP110,0.840485475278281,0.04787263672752555,0.0005178778079761226
CCPG1,0.06583877718686106,0.13921903638649538,0.1832611503733492
CCSAP,1.3273239321285976e-06,0.011077961412672473,0.039865010093907756
CCSER2,0.04637038615073281,0.0005403877389620336,4.312160170840409e-07
CCT2,0.09066242493523016,0.04619267284073601,9.047608271960002e-05
CCT5,0.03249309475621457,0.45592800522793175,0.004123498310534199
CCT7,0.1875103568806304,0.00790421093262317,0.9408394082973252
CCT8,0.11518042516486143,0.07945244249987676,0.47599458803313544
CD151,0.0812811002184351,0.5905840909518342,0.1421680498137228
CD164,0.21184021229053604,0.964189194401798,0.14393164806137515
CD200,0.1676169946356114,0.7620727287121999,0.0923717099886351
CD276,0.0002204862523375576,0.43491422630791576,0.13314593598226757
CD2BP2,0.7915310266772858,0.9231179870972417,0.9486038147766603
CD320,0.17908113625305286,0.38206176965952776,0.015871565411926854
CD46,0.06605371401322598,0.09352378215744854,0.49334479229698225
CD47,2.7600996871091515e-10,1.7139605027484913e-05,0.00010921125173524485
CD59,0.050427330484571944,0.13342130134063668,0.4575978930185436
CD63,0.33194577862526364,0.6525011643720484,0.5066346160737234
CD81,0.027455454542535108,0.5268500991753905,0.020384421672945293
CD83,0.1070855086850077,0.8977195347106354,0.6741300856330845
CD9,0.06070898605641135,0.2614770264343383,0.012692589598035405
CD99L2,0.015286691288876345,0.4479506999473477,0.6764082632090382
CDADC1,0.7218406510008526,0.6122750773052321,0.9323697699484644
CDAN1,0.006296066830772345,0.5191364331690475,0.5189208073432816
CDC16,0.3970855501686876,0.7756658860067529,0.20108306045409766
CDC23,0.13104068736367097,0.1430342816915632,0.06691696228278951
CDC25B,0.938051621465473,0.8627522138020832,0.13793561534806875
CDC37L1,0.14148904314619012,0.21967721584703115,0.0041762052530562475
CDC40,0.001958339200265049,0.4505049537040109,0.09153030562051226
