"","logFC.spline_1.macaque","logFC.spline_2.macaque","logFC.spline_3.macaque","logCPM","F","PValue"
"COX8A",0.105802126867358,0.492743646258869,-0.64596070877291,9.89341048926331,29.3220821618883,1.11193348555477e-12
"CPD",-0.128151554275899,0.325686251569877,0.285750723324175,8.82006854782757,1.10828361199497,0.349613997105819
"CPE",0.482160422457266,-0.392938355132681,-0.0351822695973085,11.2366147540878,8.15626550357366,0.000127170773993121
"CPEB1",-0.38233965867002,-0.319752407940334,-0.0705029373471894,9.44858174661995,0.217340803239566,0.883759795733771
"CPEB2",0.134338935815625,0.33980123900051,0.12894437243262,8.70969086126985,0.507873456799797,0.678658544012794
"CPEB3",-0.317195735834473,-0.207499053625571,-0.248871008510478,8.71078187290995,0.152821945590123,0.927442019690815
"CPEB4",-0.039525220381947,-0.251212432831477,-0.361352096409897,9.0727323242846,2.82041808026581,0.0427952753352356
"CPLANE1",0.305666119182626,-0.0305736100763226,-0.0902787267978401,8.71165268002141,0.492000540183605,0.689432242582745
"CPLX1",0.436379079439589,-0.0150725026268297,-0.976507200092501,9.16911841752164,6.97700244988836,0.000292940375457136
"CPLX3",1.65291987575029,-1.74627696821272,0.500824423202422,8.71992043389336,2.01820140224428,0.125737519367551
"CPNE2",-0.0376788702746873,-1.36459185857626,0.536320948874293,8.96997719996228,14.2727888460348,1.32080032632928e-07
"CPNE3",0.342081875608111,0.591406015913983,0.182459909678002,8.72225855151861,0.386820952642379,0.762983668197975
"CPNE4",0.26474265798669,-0.743948008526451,-0.595479667458859,8.85845031691518,0.644122262455787,0.589276404018839
"CPNE5",0.221228503130866,-0.0775795785994654,-0.792310183636615,8.95885563999319,5.40906098629414,0.00177605992318343
"CPNE6",-0.785809486761238,-0.914379299169185,-0.952418710883327,9.11305350981433,10.8397940589957,3.48920859201408e-06
"CPNE8",1.74684625335559,-0.128511431454808,1.45933388424388,8.77546269973051,0.445948192854771,0.721531940204786
"CPOX",0.134247478607478,-0.0277342515204181,-0.144827494550334,8.702321124732,0.303082069898156,0.823024488570108
"CPPED1",0.103438393055799,-0.621944784561434,-0.0745383325450946,8.66278677970086,0.409972384208501,0.746847756456777
"CPSF2",-0.190474318889594,-0.20332915904635,0.0672229784012697,8.67632692456053,0.516964829220512,0.672947811278316
"CPSF3",0.143302086524237,0.340302112701084,-0.0286171899148429,8.74833735275158,0.908450743277784,0.441412683896243
"CPSF4",0.148118817307714,-0.166402896329089,0.0304176134405932,8.71427378826898,0.545348321979635,0.653520973508304
"CPSF6",0.395924458751098,0.707959122851022,-0.0304823526371144,8.92575324639246,5.24768708500348,0.00211038778719581
"CPSF7",0.158527428040572,0.0796282434629443,-0.0289566636089651,8.80421163621751,0.390187701183807,0.760356770785739
"CPT1C",-0.115984317134115,-0.480730963617313,-0.343402989553554,8.90121727161488,2.59298930010601,0.0568686199028319
"CPTP",-0.0840683857433474,0.241795354199868,0.00974802639413888,8.74994468101103,0.246878371675326,0.863281524873106
"CRACD",0.122335440265157,0.453478931917643,-0.167850711760121,8.61383200922281,0.0276337719084148,0.993367273916866
"CRACDL",-0.336902072819484,-0.901266201848065,-0.022522089157807,8.66204080014602,1.38854092526823,0.261877880130165
"CRAMP1",0.0917812026941984,0.252461747090022,0.0507199586311338,8.67277358028294,0.204809089593351,0.892452544899422
"CRAT",0.482488547390453,0.213731168607483,-0.16659366669725,8.78737816183268,4.69849874142503,0.00460759734208446
"CRBN",0.0465344907094477,-0.13086987825506,-0.428755091134342,8.87406824608264,2.71711342460058,0.0492117678138559
"CREB1",-0.186083819248065,-0.423469228134729,-0.0856925376099205,8.76572805535005,1.1643984133249,0.329797629908817
"CREB3",-0.0147209778312757,-0.0131704682336109,-0.023097647460182,8.80474905940694,0.0149530359514263,0.997485958141719
"CREB3L1",-0.0634587232146944,-1.28320487486513,-0.131410052438263,8.64421268248501,2.75407213158218,0.062791927548654
"CREBBP",0.0685345673673711,0.37369736837785,0.342118560237454,8.88924801444555,4.65479151938839,0.00524563603703457
"CREBL2",0.567682171257027,-0.0935969034370449,-0.314853832905603,8.77299296345782,5.22675584247414,0.00238709565626091
"CREBRF",0.0902688559598074,-0.666781098673582,0.016051452909667,8.68682616404333,2.7123809210914,0.0572913506142538
"CREBZF",0.277749800056771,0.302627802608474,0.0265889011084775,8.77665110674161,1.06351157515106,0.371619551222146
"CREG1",-0.203976942993484,0.0499738345792426,0.33013481908028,8.89553777369962,2.10770388691377,0.10370397234354
"CREG2",-0.363619885804208,0.345786719358271,-0.460125138454489,8.77580738272971,1.53222299595859,0.215550844918028
"CRELD1",0.214440501861117,0.944488705366213,-0.0725947273181917,8.76503089476901,1.69586056606352,0.178948463810284
"CRELD2",-0.0970889778591383,-0.273116564485438,-0.325631944641303,8.70156799940025,1.47890207411325,0.231108633328366
"CREM",0.214225261820633,1.10919187580616,-0.287422183798829,8.80863666431868,2.73991520999513,0.0501489028046653
"CRH",1.66348333205943,3.24222647158622,1.64879238943611,8.79405439650061,0.0842599756678132,0.968296661923919
"CRHBP",-0.944536311043678,0.152564849470944,-1.16474134873587,8.84810463003984,14.7010184022926,3.03353210016195e-07
"CRHR1",-0.337210712571181,0.71779876088462,-0.959343182387318,8.66973025480041,0.315219728765598,0.81425463078158
"CRIM1",-0.491811937529056,0.159096097470456,-0.247767189622118,8.78602477651844,0.657518769486357,0.581531520164227
"CRIP2",-0.0645113961661031,-0.503909561500237,-0.575748811170811,9.78654413573046,5.74284780562131,0.00127587795774102
"CRK",-0.202803333670791,0.216530394766403,-0.0416674441261797,9.06589808474755,1.27223596266218,0.288378983751967
"CRLF1",-0.181816771956512,-0.190443435908666,0.161719372413117,8.6258791055288,0.106613762684447,0.95523195435329
"CRLF3",-0.0885286639107043,0.213567989461244,-0.258617871537841,8.76136594282642,0.861499906297329,0.466474892374785
"CRMP1",0.087912975912485,-0.199424319871047,-0.478306007387865,10.9718371519232,3.80354132728985,0.0142605491093925
"CRNKL1",-0.154943940855046,0.603998414152293,0.273425522767221,8.72422108918828,1.22271349050917,0.309095471317999
"CROCC",0.572895613416446,0.0168174483817078,0.116374384360818,8.6958995492252,1.91463019934538,0.140562627359191
"CROT",-0.131821112823881,-0.514237425871526,0.047031090516339,8.65278825899185,1.17747945349718,0.334238229306827
"CRTAC1",0.784726386705897,0.524728720118456,-0.788243793438474,8.88680905865588,3.72571998791998,0.0150879599601108
"CRTAP",-0.18959071915195,-0.273764779903466,0.446710808311356,8.6803691972817,1.7843971002274,0.164555593787331
"CRTC1",-0.114492975450399,-0.147034482074995,-0.133822590463903,8.991979473542,0.651057052636565,0.584276803387495
"CRTC3",0.0286772603253501,-0.554269307078693,-0.220064468132376,8.69958550366176,1.13544662482838,0.343482764952486
"CRY1",-0.416841158584143,0.0317098494221259,0.431288921079337,8.71802074117748,3.01466260741212,0.0381152450881835
"CRY2",-0.41347942810451,-0.0701420654996816,-0.911989485632088,9.02622144195803,20.5037887248105,1.81703982271997e-10
"CRYAB",-0.532186656448957,2.49366864943503,2.51108102385447,8.88826902298032,13.9453077936775,4.14832761576544e-07
"CRYGD",-0.231197315690042,-0.61212848919715,0.0658110684773461,8.67377277183616,0.151344666023765,0.928250492160546
"CRYL1",0.113598587409837,1.15432252876771,0.405325469232578,8.69643554511834,4.77971103314522,0.00525019350517114
"CRYM",-0.61400837315458,0.119338075294492,-0.930733623643643,9.41421674221421,5.6085772820182,0.00149815732150347
"CRYZL1",0.0315802598880659,0.250512322407659,0.113960456735742,8.69807704844573,0.418471721995199,0.740488197947703
"CS",-0.100603923144587,0.0517816705693493,-0.0828227685198632,9.161787556459,0.806993597707555,0.492830907833546
"CSAD",-0.139113000139709,-0.12930677592383,0.637107579651149,8.71569218611428,6.19300606386728,0.00118309288453949
"CSDC2",-0.0798088936335235,0.0936194378050208,-0.104406134795809,8.88562861888988,0.327100682836271,0.805757887963101
"CSDE1",0.447951106375991,0.28870759758931,-0.0198572324476056,9.6491736681099,8.44008163341867,5.47677243502509e-05
"CSE1L",0.287260318587706,0.284683947744729,-0.1139394914541,8.97107948247547,1.97882835123849,0.121731339611593
"CSF1R",-0.111931421836768,-0.105170740706588,0.294885195865404,8.70820288859739,0.163874146682075,0.92015779304789
"CSGALNACT1",-0.843743760197097,-0.290636168274766,-0.657195613969948,8.75492584488976,0.203559071895422,0.893538150433335
"CSGALNACT2",0.032499772881752,-0.328188425655299,-0.168207221093853,8.72552388239272,0.390126918332053,0.760534848893476
"CSK",0.0591653743024081,-0.615386522443837,-0.243038918431965,8.91244932186704,1.55165877929037,0.206098203380536
"CSKMT",0.0558218115194597,-0.166872193247489,-0.0114782633462126,8.78627371754629,0.183350965708419,0.907430308225652
"CSMD1",0.0794945166352174,-0.559600051440933,0.0244764552561082,8.70350508193129,0.331202955806309,0.802799385717537
"CSMD2",-0.217859621274345,-0.802473963042683,0.267618120542907,8.7567869568615,0.205758731309022,0.891961857782379
"CSMD3",-0.0155490260945054,-0.104574908416616,-0.14875317147942,8.68084856186383,0.0916145904548938,0.964284637439967
"CSNK1A1",0.0570105308210451,0.299352078127974,0.0112508899930892,9.31366719776323,1.4187423757177,0.241757166977082
"CSNK1D",-0.219556757501083,-0.269092301276049,-0.440439462278537,9.04654165341744,8.38043275727778,5.19178980768931e-05
"CSNK1E",0.405438885692965,0.0960749425848312,-0.0446083061898067,9.39497785287567,3.35416066159019,0.0221287094344809
"CSNK1G1",0.115379125309076,-0.274249061961003,-0.273225300830779,8.69786414959273,0.782535453653759,0.509173102241604
"CSNK1G2",0.206034448536365,-0.366799234488131,-0.170746472891503,8.86523923680443,1.19445719437686,0.31644941376824
"CSNK1G3",0.286795100767497,-0.0917151260555377,-0.458917616165555,8.81963621082453,3.69991864005741,0.0144562550604482
"CSNK2A2",-0.0926477009474462,-0.157711717168428,-0.0835717911602314,8.71690908290962,1.06003561175899,0.373907929402637
"CSNK2B",0.079411082272828,-0.00787543923274942,-0.151421809958089,9.17028974066304,1.33998566850539,0.265773007956238
"CSPG5",-0.680840169097053,-1.0749401841358,-0.274846982385514,9.51183951027874,0.627975840349834,0.600500639413921
"CSPP1",0.242772913222403,-0.77126090382884,-0.215206404529433,8.72764556115483,2.02576163459918,0.119365968186817
"CSRNP2",0.37942772346558,0.306206782321557,-0.188439096736709,8.87178413961312,5.93873079914007,0.00114011578563556
"CSRNP3",-0.591271379386505,-0.351073500092194,-0.0245350086585093,9.196126301732,0.567940977382255,0.638368347272054
"CSRP1",-0.339612647647398,-0.656841332680823,1.25713099818814,8.91426855674645,7.51122120347043,0.000139244366579663
"CSRP2",2.2117624284719,-0.692117177379246,0.815353519968315,9.3471644785677,9.45119875254997,1.85985945192731e-05
"CST3",-0.594008734252412,-0.236842460507131,0.125135136987766,11.12197400151,1.69089152924247,0.180317074258515
"CSTB",0.14760790142375,0.276370780232088,-0.112870955154722,8.90611128418906,0.172358053186296,0.914722600118118
"CSTF1",0.235350057829542,0.0658670151507967,-0.114874716267446,8.6910692052283,0.533160108760094,0.661769893991447
"CSTF3",-0.00100498826382814,0.279910321586328,-0.253507392917123,8.84045255916144,2.03593093775909,0.114870889153729
"CTBP1",0.174997295529232,0.482790136656256,-0.212829012654463,9.19463656969507,6.31158781918865,0.00057176566683675
"CTBP2",-0.170183978415891,-0.337470057654961,0.467905658819846,8.77541116589189,3.67608801996969,0.016159536272235
"CTCF",0.311664373125944,0.0942607490880167,-0.438423097745122,8.83193030682235,5.70108577232093,0.00129449360484308
"CTDNEP1",0.177053654657761,0.116730017699291,-0.208733660487796,9.09793598935627,2.50759617636574,0.0631824218509103
"CTDSP2",-0.0817733946297108,0.251150720245506,-0.0185687779301706,8.79892821044246,0.420804105907102,0.738555653178598
"CTDSPL",0.168803280646151,0.498887743745101,-0.0390045787020586,8.6665594356993,0.871376959364389,0.46478136646889
"CTDSPL2",0.114016837952828,0.300728759509528,-0.259623459116934,8.78807772337128,2.16064201715734,0.0998678663244517
"CTIF",0.225749539540184,0.454208856451488,-0.0424358458206186,8.95753778970011,1.17528464715602,0.323913735509947
"CTNNA1",0.155282547738841,-0.585505891338977,0.540705334538514,8.966850951253,8.37069461757429,4.93910915129627e-05
"CTNNA2",-0.566433069812429,-0.324331922482841,0.122736434063102,8.95350614100879,0.382995593211397,0.765654982698166
"CTNNB1",-0.0718968214855554,-0.230971663831241,-0.153518157458136,9.61462211493044,0.890686100360835,0.449585683241662
"CTNNBL1",0.293582434378815,0.62696015794309,0.146555879052303,8.84170946524295,2.88523323848544,0.040174007287728
"CTNND1",0.0387917216186125,0.0492773557781822,0.028271958956237,8.81286823999392,0.149691759401727,0.929623729488928
"CTNND2",-0.552028258570435,-0.488711093765677,-0.0546732840401551,9.34315316570319,2.48206954266094,0.0701282128374441
"CTPS1",-0.0504518095822993,0.222902736793312,-0.407193633805891,8.72588686038324,1.18554016739829,0.322882499434426
"CTR9",0.0872391474900829,-0.227075482596235,-0.271414550685077,8.80954495445103,1.28144238413831,0.285925460662497
"CTSA",-0.0456269197854276,-0.428293375610755,-0.373599172520908,8.83558343497923,2.48709159687475,0.0654662917432637
"CTSB",0.038780019460995,0.0538136747311833,-0.489461501601632,9.87734350461972,4.73469094959638,0.00436763208404529
"CTSF",0.0674369960011283,-0.150344445919306,0.0944344540200267,9.09510921585153,0.815475343485195,0.488201476273167
"CTSL",0.160411977148208,0.616160186334558,-0.739231520230023,8.88530495259749,12.1574510168055,7.55186108415993e-07
"CTSO",-0.284312773013175,-0.0353189110981764,0.323397317645062,8.65843788766406,0.563192126158385,0.643253885776688
"CTTN",0.116217355860367,0.648804751254264,-0.126535397907513,8.86425191594926,3.47226657871344,0.0194252515930533
"CTTNBP2",0.278921762535142,0.327540078596903,-0.0416445094325606,8.81864501323658,1.34785664422606,0.264051240873095
"CTTNBP2NL",0.0191733470494634,0.0607193004302253,0.133124137594904,8.75270415611645,0.164512151893954,0.9199262745013
"CTXN1",0.0652129025425323,-0.193832536095537,-0.144576196830534,9.87841464755786,0.454014041283811,0.715186932932723
"CUEDC1",0.281197273867562,0.0885084730473597,0.653109255551457,8.73458228519756,6.56499346320695,0.000620696619419813
"CUL1",0.21538981453645,0.0245748711981615,-0.566760981312843,8.94847988179012,6.33800525446837,0.000580609312042075
"CUL2",0.149171303906649,0.65308844191488,0.223062700992967,8.83722242528262,1.94597864852947,0.127624002837808
"CUL3",0.174784950374149,-0.0292990654950698,-0.386405757244172,8.94029368949926,3.35206620175207,0.021980878503607
"CUL4A",0.32010548549247,0.134999414770061,-0.143127427281276,8.79691487338127,2.14295772930129,0.101028090176179
"CUL4B",0.179653654672082,-0.137257951053209,-0.0859504087846174,8.75822654024374,0.56978026343681,0.637157765145079
"CUL5",0.361957832726792,0.25941568663055,-0.0719176023860886,8.9149701140565,2.66914863613623,0.0520184749377672
"CUL7",0.251865223146382,-0.00216535253883288,-0.404569346063001,8.76237060290235,1.39027941831075,0.252942336964979
"CUL9",0.047509513861394,0.454507283005253,0.205206890867994,8.67493119392752,0.527602735367469,0.666160520808796
"CUTA",0.158125115252936,0.325984255617882,-0.216990504234802,9.44530247738142,3.91095352382969,0.0111118610864824
"CUX1",0.172235559912055,-0.237827453662466,0.0167334195753345,8.80876284087551,0.237982314545554,0.869639246474661
"CUX2",2.4131770993513,0.23206401873104,1.63601404271467,8.81673289999214,0.132865412723391,0.939965233043335
"CWC15",0.0349632179026462,0.208663214854366,-0.298643067770399,9.12469257059068,4.30919243665964,0.00654485668172834
"CWC27",0.143747982756063,0.231552282768994,-0.00948020772841067,8.76801623283008,0.361561074350365,0.780928867125548
"CWF19L1",0.100670863775797,-0.354130201440902,-0.153632792909205,8.66712233266606,0.31661442961547,0.813255187582595
"CWF19L2",0.291597316203112,0.136066097187372,-0.149290159189157,8.68827324644576,0.605893169385136,0.61488679971796
"CX3CL1",-0.160685882405981,0.150169991344688,-0.857486267295894,9.5725627482169,9.42173090155855,1.79592861977106e-05
"CX3CR1",-0.464626678846656,-0.691726362430238,0.248449775371275,8.70137504171661,0.48111304172486,0.69690465433072
"CXADR",-0.532083360030547,-0.901052152902728,-0.292052113114783,9.63145396086499,0.0466067100198124,0.986471613535038
"CXCL12",0.811372654000973,0.338442226946687,0.351600951306922,8.68693343021883,0.0791962134840376,0.970906554987423
"CXCL14",-0.0678135061971601,-0.666850138445105,-0.712551366120969,9.53653303709423,0.72040834671817,0.542653343146768
"CXXC1",-0.143764575003011,-0.12130862627819,-0.530752217480734,8.76409773031121,4.83067232810626,0.00396260071888712
"CXXC4",-0.916344378877015,-0.486209737930641,1.27207941671453,9.11858017002695,0.108605704435227,0.954626496495829
"CXXC5",1.15572305209169,2.66123516018723,-0.529858396087675,9.15658180739916,56.4714350926331,1.36239646174725e-21
"CYB561",-0.0788814610272036,0.0852995857331321,-0.311815331786893,8.85835255210309,1.53585822148277,0.210235964007489
"CYB561D1",-0.152302039940999,-0.299203772774844,0.181273028369888,8.66661982692894,0.316991761734356,0.81299297716083
"CYB5A",-0.00274168822712152,-0.153327096254404,0.141446587353303,8.8416498972061,0.441155892378287,0.72409041507563
"CYB5B",0.204689758206426,0.639415475674826,-0.436432899530511,8.91509567226654,10.1961340737259,6.32115360785522e-06
"CYB5D2",-0.280347401162411,-0.123972580095843,0.0174042349932504,8.74527085516639,0.550300104428612,0.649899791966096
"CYB5R1",0.250806332066393,-0.14969601052637,0.0423938308779529,8.71833865653202,0.846431681509977,0.474072498917528
"CYB5R3",-0.214551595786031,-0.01245113318122,0.279588801427267,9.08498449024545,3.03609609532262,0.0322707756212559
"CYB5R4",0.322522356366343,0.429994182889484,0.0047971567600897,8.69191680831348,1.10810436459563,0.355438339717171
"CYBA",0.242314208047282,-0.249492726913421,-0.0801397602462339,8.69476755305531,0.304661522911797,0.821865512593678
"CYBC1",0.319179230141005,0.392164184435619,5.5316333964813e-05,8.75315997170304,1.96917988281612,0.12612783214544
"CYC1",0.082201869252205,0.0980874202105191,-0.257437367204234,9.47564067383477,3.39172009689114,0.0213435622331488
"CYCS",-0.0101963930113201,0.374312640064106,-0.509291947782624,9.57614462179583,8.71341995940132,4.30850883812271e-05
"CYFIP1",0.157431277093585,-0.493522413412843,-0.0276172423371725,8.85584626433217,1.18331096250458,0.320339092844532
"CYFIP2",0.100028251740788,0.279118746669567,-0.141157216625299,9.49847355973443,2.54869991630623,0.0607257803850924
"CYGB",-0.00279861852294148,-0.305915449790896,-0.425261028956673,8.69700931219298,0.844637669721404,0.47590192326658
"CYHR1",-0.0481115736592044,0.0634410361561581,-0.0690233726391131,8.90977069368302,0.27126809245245,0.845988588675553
"CYLD",-0.0700329891137918,0.220434691602651,-0.252691200159255,8.78230243304098,2.58299149867364,0.0589718327120649
"CYP26A1",1.46941635297978,-0.716235562030083,-0.209641193866789,8.87058045624573,2.47340600499796,0.0673880917845868
"CYP26B1",-0.813650234987595,-0.368819617572529,-0.0332955759096902,8.63147394840167,3.0786922326623e-08,0.999999999992197
"CYP46A1",-0.670656637275139,-0.169632192970971,-1.16240143704974,9.11899822817253,25.7133932668625,3.2674198710934e-12
"CYP4X1",-0.0654281077281651,-0.10245099249663,-0.188302486099921,8.73784031249374,0.783114877512258,0.507437958867731
"CYRIA",-0.21972337992832,-1.13822867615749,-0.727363860570117,9.61403914875787,7.47314379071049,0.000161880990230273
"CYRIB",0.205177332348944,0.105252558939396,-0.165803370627586,9.36254781641202,2.11987081025514,0.102806798036276
"CYSTM1",-0.100754784241992,-0.976643651927255,-0.0291778722839268,8.81572491803255,3.34880578874792,0.0224216410578102
"CYTH1",-0.0266802316742634,-0.647051690152745,0.162578672466308,8.79690745518322,2.07771870232401,0.112932871895019
"CYTH2",0.870311126598881,0.377121188111368,0.180679715878772,8.88804682091076,12.6960636924002,4.68133088577431e-07
"CYTH3",-0.0388564488827643,-0.63178506659771,-0.674803565845106,8.98566904780423,7.15715907775069,0.000211805824666118
"D2HGDH",0.197169015976002,-0.407421040507936,-0.211781217526118,8.73635627638286,1.03494448731127,0.38290325138276
"DAAM1",0.464211953011356,-1.03139456502083,0.0936173567506321,9.22315430530698,3.18447538530309,0.0280841709758964
"DAAM2",-0.346767145662867,0.303871563820128,1.59025172525527,8.70759113618895,3.91078180100359,0.0148545039596871
"DAB1",0.71162744654863,-0.281248881080034,0.396033535767557,8.82210716840399,0.702023157406737,0.554575979050638
"DAB2IP",0.200001147225752,-0.0189400714509762,0.24119254130398,8.84863652153572,0.568515258634591,0.637988375006956
"DACT1",1.21540072175438,-0.26899217581655,1.60976436015753,9.28451501497781,0.140828931555821,0.93498766725986
"DACT3",-0.856881288276826,-0.478876724096131,-0.104247783600696,8.87929937816001,8.28714817053656,8.35663410496735e-05
"DAD1",-0.0742472312136392,0.625028000338778,0.0751698437707146,9.104761055791,3.80604772866955,0.0121907945770952
"DAG1",-0.295472084103241,-0.47212066631153,-0.185501182223082,8.9037168416955,3.28473600959131,0.0237764501877731
"DAGLA",0.256321121632431,0.00501069077135268,-0.528266724079447,8.83162052444034,4.84808817896929,0.00378003296243688
"DALRD3",-0.222125705806226,-0.584589520754363,-0.128791921070576,8.79198305313375,1.59934211392513,0.195838095173283
"DAP3",-0.0154137136103067,0.220379094332277,-0.20424369048552,8.80145315807601,1.35240975035685,0.262873792336917
"DAPK1",0.181052121731233,0.955713341768264,0.46967341103688,8.94832213145968,2.85254335221521,0.0413605186655562
"DAPK3",0.0181964070592388,-0.288512399058705,-0.465748205346942,8.76110497763959,1.97089398504537,0.125877760686753
"DARS1",-0.128491652455245,-0.0546085200402613,-0.139239030075312,8.84773069671417,0.581228031148853,0.628690172216965
"DAXX",0.275568051638173,0.444271314392884,-0.0778777484521083,8.75748608216674,1.34602481515113,0.265880591947855
"DAZAP1",0.266649682090443,0.43996361947879,-0.13902721393777,9.34221431740505,4.70481321784988,0.00445837044420555
"DAZAP2",-0.0227639705216597,0.200684254549158,0.180111588638994,9.08351200346523,0.625725761326647,0.599913027315139
"DBI",-0.573012567822203,0.215990199918345,0.901297892079879,9.43090002958277,10.3706873924757,6.85087457543424e-06
"DBN1",-0.0584106911501159,0.0623862475436075,-0.450543547176178,9.31122858608845,5.01589031133482,0.00280348615173265
"DBNDD2",-0.39538783996321,1.51768477074314,-0.0653921781401605,8.98098017655683,0.0297704730575125,0.992983581518868
"DBNL",0.0724704282978231,0.106025396650043,-0.212404975121847,9.01633602445966,0.773637898708927,0.511399564408209
"DBP",-0.441121487217593,0.181243195051452,0.0485996925698477,8.70864111996367,0.292197891392099,0.830831359365863
"DBT",0.0805417123313788,0.392399987901024,0.0707206687465999,8.68684985046246,0.564064665364958,0.641448832769578
"DCAF10",0.0205549170601252,0.45455754070345,-0.116429993470534,8.702910511178,0.936363740462128,0.429957784685942
"DCAF11",-0.11627252497661,0.282983902597206,-0.320665245242975,8.85262452782251,2.59014217615936,0.0576429809584249
"DCAF12",0.0820868509079183,-0.0933139774092438,-0.0727980861339281,8.75750839590551,0.148126221224272,0.930551001228505
"DCAF15",0.0348632956795081,-0.332850418534056,0.135524666775937,8.69001602240518,0.942680749557688,0.428194201426284
"DCAF16",0.311592476725289,0.520009609006515,0.109121966345656,8.68906964351278,0.37212992070674,0.773587614504364
"DCAF17",0.0886417531107065,0.0985740424406562,-0.171944604096527,8.64765450152123,0.277105980237548,0.841402242800224
"DCAF5",0.190136924038379,-0.435156799545536,-0.195981593706411,8.79674469313688,1.4382844971075,0.237653853949467
"DCAF6",0.104348244188118,0.110306025838065,-0.746135690263346,9.00827600066022,8.40941980742747,4.86440147296312e-05
"DCAF8",0.410864531684818,0.543722731227391,-0.100069229883362,8.80063714360914,4.15385883526317,0.0085970696387988
"DCAKD",0.126761297878361,0.63996468808866,0.212303837157627,8.71810598761435,1.33920148005558,0.270569723821186
"DCBLD2",0.213559028050743,0.211036006241135,0.265801555620357,8.67881434976876,0.878059777153242,0.460229649888187
"DCC",-0.60787136231323,0.0900295205344385,-0.450219036540439,8.65319571264222,0.0668434619839674,0.977081924575907
"DCHS1",0.500127047226243,-0.661651562258879,0.270816231341804,8.85228444205676,7.5551579502157,0.000169948874859647
"DCK",-0.17321239994099,0.032198327019979,-0.20572284759578,8.88367999250879,2.03767724097365,0.114135238376924
"DCLK1",-0.379962360011582,0.00834273076023734,0.114199375916964,9.53777328351227,0.578063686169125,0.631211579360109
"DCLK2",0.114539912530356,0.779440528317874,0.25492789355606,8.88870482878975,2.54714569486779,0.0602494825296556
"DCN",-0.890975692395613,-2.00584067216608,-0.0284960483510956,8.85047018332408,8.87688154470194,3.57049621001768e-05
"DCP1A",0.213411279392349,0.214565327035687,0.0944524822222551,8.72432300803691,0.819217421648554,0.48870268239633
"DCP2",0.0645409886547934,-0.475442586060389,-0.0677598408431374,8.76763758589105,0.569274788624497,0.637459587898191
"DCTD",0.626266839950533,0.228953304175795,0.403002322326666,8.73011806088571,5.09395161390075,0.00325907829419033
"DCTN1",0.157296842534736,-0.116756730565234,-0.432336636841279,9.54082682803095,5.34753974973746,0.001978594900201
"DCTN2",0.166524872107422,-0.084366493336756,-0.179006843769525,9.39475785819348,1.98810565655252,0.120856801553809
"DCTN3",-0.0976861677271662,0.233237685181962,-0.126030094787293,9.45921555477126,2.32912693359074,0.0794716727275165
"DCTN4",0.119911914616066,0.432619884203494,0.130491820717893,8.97957808393461,1.67790890162587,0.176337374247859
"DCTN5",-0.097353594322083,0.0962787319977441,0.0444281019894111,8.91201115572618,0.424728050639164,0.735817196879505
"DCTN6",0.213621052669826,0.518280936931577,0.0960689045310949,9.03424497572824,4.75040327514185,0.00376754317118696
"DCTPP1",-0.0401752340185017,-0.0947644135710332,-0.427976195175115,8.92658521981126,3.62249066117851,0.0157085335301682
"DCUN1D1",0.110993907128095,0.18041338863757,0.0755494206938607,8.80451065834817,0.258165573502426,0.855324576633728
"DCUN1D2",-0.105080931297432,-0.230512762487939,-0.0102469324335193,8.75262795898752,0.465606780098136,0.707408269463175
"DCUN1D4",-0.094823912407949,-0.147669618762991,0.0108921430729007,8.70300309933463,1.25948126205665,0.298192426397251
"DCUN1D5",0.146489848597936,0.234522268021526,-0.075013989962353,8.91616629794703,0.746320966445774,0.527000388385985
"DCX",-0.246006303463374,-0.151807813755228,0.0509066503438477,10.0388625016858,0.107559208625272,0.955241956574006
"DCXR",0.461816120284961,0.77217533278033,-0.729556561975786,9.01722967695748,25.1486168539672,2.41690612975896e-12
"DDA1",-0.0111834160694855,-0.304651356328069,-0.253840020881239,8.80779034307667,3.36992872662389,0.0236590246713512
"DDAH1",-0.796458039630142,-0.958627856263394,-0.118805769968124,9.01733558826917,8.18628018967821,5.98256883146042e-05
"DDAH2",-0.0788261259369581,-1.08327867226936,0.725270563729352,8.97400760523597,20.4115835149419,1.06380368278947e-09
"DDB1",0.160049502549356,0.468870571191866,0.165585589889209,9.07753076153658,3.22235644683367,0.0254664803622206
"DDHD1",-0.268875110771985,0.0109899426211924,-0.0391835273031346,8.72616973524543,0.615572028675449,0.607450325001088
"DDHD2",0.29944016588129,0.0521147353634121,-0.354849029042951,8.93640302798537,4.64094123313729,0.0044544948806981
"DDIT3",0.0469828320693386,-0.196806518811853,-0.591031663816004,8.70170450786886,3.29863977710846,0.0273860680443191
"DDIT4",-0.111145195150264,0.224016721216911,0.318060706985625,8.7262313758391,0.606120353287476,0.613371168686214
"DDN",-0.716565252746038,-0.803356213520538,-1.24168047853356,9.23326486200418,15.2408992717695,3.60298663962439e-08
"DDOST",-0.272638295891665,-0.128010233340416,-0.218265582336897,9.09691582993122,3.29281848364324,0.0235746911545543
"DDR1",-0.295098343470555,0.789191632914364,2.19170927087715,9.06548055656597,37.8194955079209,2.25835982317583e-16
"DDRGK1",0.00237485057334781,0.118498853216415,-0.175191106907691,8.82099008631974,0.604559087040007,0.6137394890913
