,0
ZNF331,1
MYH10,1
MICU1,1
NDUFA10,1
ABCC10,1
NEFM,1
WDR7,1
WDR6,1
WDR5,1
WDR25,1
WDR24,1
WDR12,1
CCNDBP1,1
WDR1,1
MIS18A,1
NEFH,1
CCP110,1
NELL1,1
CCT2,1
CCT4,1
NELL2,1
WASL,1
WASF1,1
NETO2,1
ABHD10,1
MIDN,1
CD47,1
MINDY2,1
ZBTB7A,1
CCDC9,1
WNT7A,1
CBLN1,1
NDUFA9,1
MOB2,1
ZBTB38,1
MOAP1,1
NDUFAF5,1
CCAR2,1
ARL2,1
CCDC136,1
YWHAH,1
NECAP1,1
MMS19,1
YPEL4,1
YLPM1,1
ARL2BP,1
NDUFB5,1
YARS1,1
NDUFV3,1
NECAB1,1
NECAB3,1
ARL4D,1
WNT7B,1
YWHAB,1
MAP1B,1
TUBD1,1
GSTO1,1
TIMM22,1
ASIC2,1
LYPLA2,1
PANK2,1
CYB5B,1
TIMM17A,1
CXXC5,1
LRFN2,1
TMEM91,1
MACIR,1
CPLX3,1
TMEM25,1
ACTR1A,1
DCAF8,1
CPLX1,1
TIGAR,1
PDE1A,1
PDE4A,1
PFDN4,1
ACP2,1
THY1,1
LRRC57,1
PCDH7,1
CSRNP1,1
CX3CL1,1
TMOD2,1
PALM2AKAP2,1
TMX4,1
TMEM179,1
TIMM44,1
TINF2,1
CPSF6,1
CPT1C,1
LPCAT3,1
PGAM5,1
TMEM30A,1
PFKP,1
ASL,1
CYTH2,1
CRHBP,1
CRTAC1,1
BMERB1,1
CREM,1
TMEM259,1
CRELD1,1
LRRN2,1
TLE2,1
CWC25,1
PCP4,1
BEX4,1
PCSK1,1
CREBL2,1
TMEM255A,1
PGK1,1
ARFGAP1,1
DAGLA,1
CRAT,1
TMEM70,1
PARVB,1
LRRC40,1
LNPK,1
LNPEP,1
PFDN6,1
LTBP2,1
ADAM10,1
LMO3,1
PHF14,1
PGRMC1,1
CORO2B,1
APLP2,1
TOMM40,1
CTDSPL,1
BLCAP,1
BORCS5,1
LRPPRC,1
OXR1,1
TOMM22,1
COPRS,1
TMEM155,1
PHF20,1
TENM3,1
TOR2A,1
TESC,1
COPZ1,1
PABPC1L2B,1
BEND5,1
LIX1L,1
COQ2,1
